Meter S/N:, ERR-100
Sensor, THERMO,SINGLE, JMAXX
Date, 11/25/2013 7:27:32 PM
Timestamp, Measurement, PulsePeriod(uSec) 
0.072499, 1.187589, 864370
0.072550, 1.18199, 864410
0.072602, 1.172469, 864460
0.072653, 1.158218, 864490
0.072704, 1.141272, 875170
0.072755, 1.159228, 875200
0.072806, 1.175163, 875240
0.072858, 1.185641, 886470
0.072909, 1.190717, 886510
0.072960, 1.133565, 892180
0.073011, 1.148641, 892210
0.073062, 1.163261, 892260
0.073114, 1.178966, 896030
0.073165, 1.188598, 896070
0.073216, 1.192638, 896100
0.073267, 1.153021, 896140
0.073318, 1.165927, 896190
0.073370, 1.178084, 896220
0.073421, 1.188202, 896270
0.073472, 1.191911, 901940
0.073523, 1.084338, 901980
0.073574, 1.093563, 912790
0.073626, 1.104033, 912830
0.073677, 1.118456, 912880
0.073728, 1.139226, 912920
0.073779, 1.144872, 912970
0.073830, 1.161478, 913000
0.073882, 1.172395, 918530
0.073933, 1.182654, 918660
0.073984, 1.188968, 918690
0.074035, 1.150799, 918730
0.074086, 1.167132, 929340
0.074138, 1.178759, 929370
0.074189, 1.184607, 929410
0.074240, 1.187284, 929460
0.074291, 1.101969, 929490
0.074342, 1.114939, 936620
0.074394, 1.13065, 936660
0.074445, 1.192078, 936700
0.074496, 1.193032, 936740
0.074547, 1.097668, 945700
0.074598, 1.114735, 945740
0.074650, 1.134366, 952980
0.074701, 1.074771, 956530
0.074752, 1.074124, 956570
0.074803, 1.082789, 956610
0.074854, 1.09565, 956660
0.074906, 1.111664, 956690
0.074957, 1.130386, 956730
0.075008, 1.098494, 958440
0.075059, 1.083906, 958470
0.075110, 1.075729, 958510
0.075162, 1.076304, 969280
0.075213, 1.122977, 969320
0.075264, 1.109307, 969360
0.075315, 1.093056, 969400
0.075366, 1.086366, 969440
0.075418, 1.078939, 969470
0.075469, 1.082133, 969510
0.075520, 1.191005, 974910
0.075571, 1.188283, 974950
0.075622, 1.178097, 974990
0.075674, 1.164809, 988600
0.075725, 1.143892, 988640
0.075776, 1.126377, 988680
0.075827, 1.153483, 988720
0.075878, 1.171085, 994450
0.075930, 1.185652, 994490
0.075981, 1.190168, 1002600
0.076032, 1.185625, 1002640
0.076083, 1.183585, 1002680
0.076134, 1.168765, 1002720
0.076186, 1.152923, 1002760
0.076237, 1.136945, 1006240
0.076288, 1.150824, 1015630
0.076339, 1.135016, 1015670
0.076390, 1.080078, 1015710
0.076442, 1.08013, 1015750
0.076493, 1.191289, 1017470
0.076544, 1.189965, 1017500
0.076595, 1.180977, 1025080
0.076646, 1.169309, 1025120
0.076698, 1.151255, 1025160
0.076749, 1.129444, 1025200
0.076800, 1.163101, 1025240
0.076851, 1.177745, 1028690
0.076902, 1.187818, 1028720
0.076954, 1.192756, 1028760
0.077005, 1.134659, 1037570
0.077056, 1.150261, 1037610
0.077107, 1.163772, 1037650
0.077158, 1.176026, 1037690
0.077210, 1.185603, 1037730
0.077261, 1.188929, 1041030
0.077312, 1.086288, 1041080
0.077363, 1.077183, 1041110
0.077414, 1.075346, 1041160
0.077466, 1.177018, 1041200
0.077517, 1.165498, 1041230
0.077568, 1.150878, 1052250
0.077619, 1.133405, 1063190
0.077670, 1.18319, 1063220
0.077722, 1.190333, 1065200
0.077773, 1.182395, 1065240
0.077824, 1.17177, 1068850
0.077875, 1.158888, 1068890
0.077926, 1.140244, 1068930
0.077978, 1.121315, 1068970
0.078029, 1.14009, 1069010
0.078080, 1.170465, 1081650
0.078131, 1.156425, 1081690
0.078182, 1.138093, 1081730
0.078234, 1.182359, 1081780
0.078285, 1.188942, 1081820
0.078336, 1.187984, 1081860
0.078387, 1.075426, 1081900
0.078438, 1.086492, 1081940
0.078490, 1.102874, 1081970
0.078541, 1.120233, 1082010
0.078592, 1.139852, 1087190
0.078643, 1.171632, 1087220
0.078694, 1.154392, 1100260
0.078746, 1.133134, 1104110
0.078797, 1.193855, 1104160
0.078848, 1.192019, 1104200
0.078899, 1.182191, 1104230
0.078950, 1.165222, 1105910
0.079002, 1.149271, 1105960
0.079053, 1.133277, 1106000
0.079104, 1.079207, 1113220
0.079155, 1.085042, 1118670
0.079206, 1.095563, 1118700
0.079258, 1.10722, 1118740
0.079309, 1.12229, 1120550
0.079360, 1.126875, 1120590
0.079411, 1.098098, 1120620
0.079462, 1.114416, 1120670
0.079514, 1.133512, 1120710
0.079565, 1.116619, 1120750
0.079616, 1.134918, 1126070
0.079667, 1.104952, 1126110
0.079718, 1.087284, 1126150
0.079770, 1.08004, 1126190
0.079821, 1.076592, 1126230
0.079872, 1.190132, 1137000
0.079923, 1.182438, 1145990
0.079974, 1.173798, 1147880
0.080026, 1.160034, 1147920
0.080077, 1.141592, 1147960
0.080128, 1.120426, 1148000
0.080179, 1.102668, 1149710
0.080230, 1.0881, 1149750
0.080282, 1.079788, 1157120
0.080333, 1.077112, 1157160
0.080384, 1.101003, 1157200
0.080435, 1.115818, 1157240
0.080486, 1.133962, 1160740
0.080538, 1.118183, 1168070
0.080589, 1.138388, 1168110
0.080640, 1.07728, 1168160
0.080691, 1.086773, 1168190
0.080742, 1.102649, 1168230
0.080794, 1.121672, 1169870
0.080845, 1.140852, 1169970
0.080896, 1.085758, 1170010
0.080947, 1.078791, 1178930
0.080998, 1.077391, 1178980
0.081050, 1.104555, 1182540
0.081101, 1.122467, 1182570
0.081152, 1.141101, 1182610
0.081203, 1.167354, 1182660
0.081254, 1.152151, 1182690
0.081306, 1.137345, 1182730
0.081357, 1.191781, 1188040
0.081408, 1.187702, 1188070
0.081459, 1.176485, 1188110
0.081510, 1.164328, 1188150
0.081562, 1.150931, 1188190
0.081613, 1.134878, 1188230
0.081664, 1.080731, 1199010
0.081715, 1.084574, 1199060
0.081766, 1.095649, 1199100
0.081818, 1.11068, 1199130
0.081869, 1.127284, 1199170
0.081920, 1.142832, 1199210
0.081971, 1.081303, 1199250
0.082022, 1.079216, 1210160
0.082074, 1.08221, 1210190
0.082125, 1.078488, 1210230
0.082176, 1.107937, 1222910
0.082227, 1.092564, 1222960
0.082278, 1.077968, 1222990
0.082330, 1.075316, 1228290
0.082381, 1.164077, 1228330
0.082432, 1.142761, 1228370
0.082483, 1.12454, 1228410
0.082534, 1.09003, 1228450
0.082586, 1.102892, 1228490
0.082637, 1.115817, 1233710
0.082688, 1.132459, 1233760
0.082739, 1.142347, 1244860
0.082790, 1.079748, 1244900
0.082842, 1.089203, 1244940
0.082893, 1.104679, 1244970
0.082944, 1.120719, 1245010
0.082995, 1.135319, 1248570
0.083046, 1.102833, 1248600
0.083098, 1.090297, 1248640
0.083149, 1.082181, 1248690
0.083200, 1.07653, 1248720
0.083251, 1.088257, 1257400
0.083302, 1.081448, 1257440
0.083354, 1.080567, 1257480
0.083405, 1.188401, 1266370
0.083456, 1.181146, 1266410
0.083507, 1.16749, 1266460
0.083558, 1.151376, 1266490
0.083610, 1.132386, 1271620
0.083661, 1.074937, 1271670
0.083712, 1.079105, 1271710
0.083763, 1.091406, 1271740
0.083814, 1.110202, 1278860
0.083866, 1.129568, 1278900
0.083917, 1.075262, 1278930
0.083968, 1.075262, 1278980
0.084019, 1.073725, 1279010
0.084070, 1.07917, 1285990
0.084122, 1.094525, 1293210
0.084173, 1.110337, 1293260
0.084224, 1.128123, 1296870
0.084275, 1.085893, 1296910
0.084326, 1.098073, 1296950
0.084378, 1.115109, 1296990
0.084429, 1.134816, 1300510
0.084480, 1.090215, 1307900
0.084531, 1.080497, 1307940
0.084582, 1.078336, 1307980
0.084634, 1.141884, 1309700
0.084685, 1.156848, 1309740
0.084736, 1.171321, 1315290
0.084787, 1.185245, 1315330
0.084838, 1.192449, 1315370
0.084890, 1.193715, 1315410
0.084941, 1.150286, 1315450
0.084992, 1.13086, 1315490
0.085043, 1.118361, 1318910
0.085094, 1.101462, 1318960
0.085146, 1.084465, 1318990
0.085197, 1.075433, 1329840
0.085248, 1.075385, 1329870
0.085299, 1.193032, 1329910
0.085350, 1.190121, 1329950
0.085402, 1.179817, 1329990
0.085453, 1.165558, 1335290
0.085504, 1.151327, 1335330
0.085555, 1.135301, 1335370
0.085606, 1.182714, 1335410
0.085658, 1.191103, 1335450
0.085709, 1.194088, 1335490
0.085760, 1.170398, 1344410
0.085811, 1.184178, 1344460
0.085862, 1.194277, 1344490
0.085914, 1.195909, 1355270
0.085965, 1.182248, 1355310
0.086016, 1.172858, 1355350
0.086067, 1.159198, 1355390
0.086118, 1.141324, 1355430
0.086170, 1.119548, 1355470
0.086221, 1.100742, 1355510
0.086272, 1.085635, 1360820
0.086323, 1.078426, 1360870
0.086374, 1.077498, 1360900
0.086426, 1.087589, 1360940
0.086477, 1.080296, 1360980
0.086528, 1.076715, 1373440
0.086579, 1.115874, 1373480
0.086630, 1.133624, 1382500
0.086682, 1.108375, 1386100
0.086733, 1.093218, 1386140
0.086784, 1.08308, 1386180
0.086835, 1.078692, 1386220
0.086886, 1.079357, 1387870
0.086938, 1.189251, 1387910
0.086989, 1.189567, 1387950
0.087040, 1.093632, 1387990
0.087091, 1.081936, 1395200
0.087142, 1.078958, 1395230
0.087194, 1.157638, 1402700
0.087245, 1.143691, 1402730
0.087296, 1.126111, 1406790
0.087347, 1.137313, 1406820
0.087398, 1.154951, 1406870
0.087450, 1.167605, 1406910
0.087501, 1.178814, 1406950
0.087552, 1.185446, 1406990
0.087603, 1.190785, 1410400
0.087654, 1.090744, 1410430
0.087706, 1.078095, 1410480
0.087757, 1.074339, 1421400
0.087808, 1.116525, 1421440
0.087859, 1.099862, 1421470
0.087910, 1.090305, 1421510
0.087962, 1.077726, 1434080
0.088013, 1.075824, 1434120
0.088064, 1.142716, 1434160
0.088115, 1.160937, 1434210
0.088166, 1.172657, 1434250
0.088218, 1.183614, 1434300
0.088269, 1.187559, 1434340
0.088320, 1.178778, 1434370
0.088371, 1.186898, 1434410
0.088422, 1.189195, 1434460
0.088474, 1.128377, 1434490
0.088525, 1.14805, 1443160
0.088576, 1.166449, 1443200
0.088627, 1.180737, 1443240
0.088678, 1.190594, 1454060
0.088730, 1.190089, 1454110
0.088781, 1.129311, 1454150
0.088832, 1.113641, 1454190
0.088883, 1.099105, 1454230
0.088934, 1.084154, 1459450
0.088986, 1.075885, 1459490
0.089037, 1.076821, 1468540
0.089088, 1.182153, 1468580
0.089139, 1.188501, 1468620
0.089190, 1.190444, 1468660
0.089242, 1.191169, 1468700
0.089293, 1.082035, 1468740
0.089344, 1.089208, 1472140
0.089395, 1.102551, 1472180
0.089446, 1.121962, 1472220
0.089498, 1.141485, 1482940
0.089549, 1.099115, 1482990
0.089600, 1.087439, 1488340
0.089651, 1.0768, 1488390
0.089702, 1.075289, 1488430
0.089754, 1.107942, 1488470
0.089805, 1.127153, 1488510
0.089856, 1.165717, 1491990
0.089907, 1.150522, 1501010
0.089958, 1.134016, 1501060
0.090010, 1.135198, 1501090
0.090061, 1.117687, 1501130
0.090112, 1.103196, 1501180
0.090163, 1.091033, 1501210
0.090214, 1.079603, 1501260
0.090266, 1.074416, 1503010
0.090317, 1.175024, 1503060
0.090368, 1.184745, 1503090
0.090419, 1.192089, 1503130
0.090470, 1.174145, 1503180
0.090522, 1.185722, 1503210
0.090573, 1.191865, 1503260
0.090624, 1.14457, 1515920
0.090675, 1.125974, 1515970
0.090726, 1.077814, 1516010
0.090778, 1.084034, 1528430
0.090829, 1.095023, 1528470
0.090880, 1.106954, 1528510
0.090931, 1.121341, 1533890
0.090982, 1.14298, 1533930
0.091034, 1.160329, 1533970
0.091085, 1.176927, 1534010
0.091136, 1.187754, 1544640
0.091187, 1.1913, 1544680
0.091238, 1.099177, 1544720
0.091290, 1.117868, 1546450
0.091341, 1.137661, 1546480
0.091392, 1.079375, 1551610
0.091443, 1.078211, 1551650
0.091494, 1.081048, 1551690
0.091546, 1.086936, 1551730
0.091597, 1.1007, 1555060
0.091648, 1.120394, 1555090
0.091699, 1.139505, 1555130
0.091750, 1.18877, 1555180
0.091802, 1.19143, 1555210
0.091853, 1.192987, 1555250
0.091904, 1.185782, 1562180
0.091955, 1.177562, 1562210
0.092006, 1.164683, 1562260
0.092058, 1.152035, 1572990
0.092109, 1.136616, 1578380
0.092160, 1.095522, 1578420
0.092211, 1.106802, 1578460
0.092262, 1.125301, 1578500
0.092314, 1.087399, 1580210
0.092365, 1.079773, 1580260
0.092416, 1.155638, 1587550
0.092467, 1.168363, 1587590
0.092518, 1.180646, 1587630
0.092570, 1.189216, 1587670
0.092621, 1.191407, 1587710
0.092672, 1.082238, 1587750
0.092723, 1.07549, 1591130
0.092774, 1.073815, 1591180
0.092826, 1.073431, 1591210
0.092877, 1.080172, 1591250
0.092928, 1.090333, 1601970
0.092979, 1.102489, 1609440
0.093030, 1.115974, 1609470
0.093082, 1.136797, 1609510
0.093133, 1.082104, 1611340
0.093184, 1.075788, 1611390
0.093235, 1.077171, 1611420
0.093286, 1.088224, 1611470
0.093338, 1.103621, 1611510
0.093389, 1.121477, 1617250
0.093440, 1.14111, 1627960
0.093491, 1.086456, 1628000
0.093542, 1.079811, 1629750
0.093594, 1.080658, 1633400
0.093645, 1.177585, 1633430
0.093696, 1.187249, 1633470
0.093747, 1.191303, 1635120
0.093798, 1.107101, 1635160
0.093850, 1.089237, 1635200
0.093901, 1.080444, 1635240
0.093952, 1.074081, 1640470
0.094003, 1.191278, 1640510
0.094054, 1.188129, 1647590
0.094106, 1.17453, 1647630
0.094157, 1.15577, 1647670
0.094208, 1.13791, 1647710
0.094259, 1.187659, 1647750
0.094310, 1.189294, 1651210
0.094362, 1.188464, 1651250
0.094413, 1.180162, 1660170
0.094464, 1.171806, 1660210
0.094515, 1.153685, 1660250
0.094566, 1.137393, 1663750
0.094618, 1.077103, 1669150
0.094669, 1.083104, 1669190
0.094720, 1.094951, 1669230
0.094771, 1.110658, 1670950
0.094822, 1.128158, 1670990
0.094874, 1.100349, 1676420
0.094925, 1.11403, 1676470
0.094976, 1.129759, 1676500
0.095027, 1.081151, 1679950
0.095078, 1.074312, 1679990
0.095130, 1.17058, 1685370
0.095181, 1.183438, 1685410
0.095232, 1.191023, 1685450
0.095283, 1.19196, 1685490
0.095334, 1.101598, 1688960
0.095386, 1.120462, 1696230
0.095437, 1.140934, 1698030
0.095488, 1.190591, 1698070
0.095539, 1.181561, 1698110
0.095590, 1.16996, 1698150
0.095642, 1.155973, 1698190
0.095693, 1.14053, 1698230
0.095744, 1.090538, 1699820
0.095795, 1.101145, 1699870
0.095846, 1.116639, 1699910
0.095898, 1.136727, 1699940
0.095949, 1.082508, 1699980
0.096000, 1.074147, 1711080
0.096051, 1.075678, 1711110
0.096102, 1.184579, 1711160
0.096154, 1.192613, 1711190
0.096205, 1.191538, 1711230
0.096256, 1.150717, 1720160
0.096307, 1.164941, 1720200
0.096358, 1.175703, 1720230
0.096410, 1.18468, 1729250
0.096461, 1.190001, 1734830
0.096512, 1.124439, 1734870
0.096563, 1.087963, 1734910
0.096614, 1.076548, 1734950
0.096666, 1.145098, 1734990
0.096717, 1.123928, 1736660
0.096768, 1.166699, 1736700
0.096819, 1.1813, 1736730
0.096870, 1.189542, 1745700
0.096922, 1.19279, 1745730
0.096973, 1.087733, 1751240
0.097024, 1.097031, 1754970
0.097075, 1.116928, 1755010
0.097126, 1.134423, 1756810
0.097178, 1.186813, 1756850
0.097229, 1.188877, 1756900
0.097280, 1.190032, 1756930
0.097331, 1.184309, 1756970
0.097382, 1.173696, 1758650
0.097434, 1.156975, 1758690
0.097485, 1.137276, 1758720
0.097536, 1.108876, 1770100
0.097587, 1.127164, 1770140
0.097638, 1.094203, 1770180
0.097690, 1.111924, 1770220
0.097741, 1.13189, 1775440
0.097792, 1.148334, 1775470
0.097843, 1.12623, 1775510
0.097894, 1.082494, 1782880
0.097946, 1.096782, 1782920
0.097997, 1.114223, 1782960
0.098048, 1.13349, 1783000
0.098099, 1.091719, 1786560
0.098150, 1.079643, 1786590
0.098202, 1.075393, 1786630
0.098253, 1.185462, 1786670
0.098304, 1.189449, 1786710
0.098355, 1.188673, 1786760
0.098406, 1.085973, 1795840
0.098458, 1.077892, 1795880
0.098509, 1.073985, 1795920
0.098560, 1.160574, 1795970
0.098611, 1.172273, 1796010
0.098662, 1.181779, 1807150
0.098714, 1.187603, 1807190
0.098765, 1.087812, 1807230
0.098816, 1.080837, 1814700
0.098867, 1.079696, 1814740
0.098918, 1.104267, 1821970
0.098970, 1.126134, 1825660
0.099021, 1.075614, 1825690
0.099072, 1.075153, 1825730
0.099123, 1.082119, 1827540
0.099174, 1.093817, 1827570
0.099226, 1.109442, 1827610
0.099277, 1.128064, 1827660
0.099328, 1.112429, 1827690
0.099379, 1.096193, 1827730
0.099430, 1.086967, 1832990
0.099482, 1.081558, 1843820
0.099533, 1.079659, 1843870
0.099584, 1.074893, 1843910
0.099635, 1.080077, 1843940
0.099686, 1.094428, 1843990
0.099738, 1.111331, 1845630
0.099789, 1.128785, 1845670
0.099840, 1.093538, 1845710
0.099891, 1.11103, 1845750
0.099942, 1.129875, 1854670
0.099994, 1.113423, 1854710
0.100045, 1.134408, 1854760
0.100096, 1.124758, 1861940
0.100147, 1.104898, 1861970
0.100198, 1.086614, 1867370
0.100250, 1.077941, 1867410
0.100301, 1.073352, 1867460
0.100352, 1.175511, 1867500
0.100403, 1.1566, 1871050
0.100454, 1.137566, 1871090
0.100506, 1.174479, 1871130
0.100557, 1.156799, 1871170
0.100608, 1.135258, 1871210
0.100659, 1.122531, 1871240
0.100710, 1.140203, 1878470
0.100762, 1.091741, 1889110
0.100813, 1.084022, 1889160
0.100864, 1.081117, 1889200
0.100915, 1.137963, 1889230
0.100966, 1.119746, 1890910
0.101018, 1.099221, 1890950
0.101069, 1.084763, 1890990
0.101120, 1.078455, 1898070
0.101171, 1.077891, 1898110
0.101222, 1.169535, 1898150
0.101274, 1.151581, 1898190
0.101325, 1.135356, 1898230
0.101376, 1.077109, 1903330
0.101427, 1.088249, 1903380
0.101478, 1.103882, 1903420
0.101530, 1.121298, 1903460
0.101581, 1.140257, 1903500
0.101632, 1.183829, 1933480
0.101683, 1.190408, 1942530
0.101734, 1.117367, 1942580
0.101786, 1.102068, 1942610
0.101837, 1.091443, 1942660
0.101888, 1.082748, 1942700
0.101939, 1.075562, 1942730
0.101990, 1.19303, 1944440
0.102042, 1.189431, 1944480
0.102093, 1.178324, 1955100
0.102144, 1.163862, 1955150
0.102195, 1.149821, 1955190
0.102246, 1.131954, 1955220
0.102298, 1.11396, 1956940
0.102349, 1.097249, 1956990
0.102400, 1.082222, 1965810
0.102451, 1.076169, 1965850
0.102502, 1.07407, 1965890
0.102554, 1.085143, 1965930
0.102605, 1.096923, 1965970
0.102656, 1.111297, 1969350
0.102707, 1.12616, 1969390
0.102758, 1.166431, 1969430
0.102810, 1.151784, 1969470
0.102861, 1.134278, 1969510
0.102912, 1.079584, 1978220
0.102963, 1.075774, 1985300
0.103014, 1.164731, 1985340
0.103066, 1.150653, 1985380
0.103117, 1.133518, 1985420
0.103168, 1.192813, 1985460
0.103219, 1.190196, 1985500
0.103270, 1.180819, 1989050
0.103322, 1.164326, 1989090
0.103373, 1.14442, 1989130
0.103424, 1.127959, 1989170
0.103475, 1.086208, 1989210
0.103526, 1.082756, 1989250
0.103578, 1.123439, 1999800
0.103629, 1.10728, 1999840
0.103680, 1.095004, 1999870
0.103731, 1.08376, 1999910
0.103782, 1.077797, 1999950
0.103834, 1.188498, 1999990
0.103885, 1.17741, 2010920
0.103936, 1.162206, 2010960
0.103987, 1.140836, 2011000
0.104038, 1.167555, 2021710
0.104090, 1.149024, 2021750
0.104141, 1.133853, 2027180
0.104192, 1.084554, 2027210
0.104243, 1.07984, 2027250
0.104294, 1.077813, 2030800
0.104346, 1.160923, 2030840
0.104397, 1.174961, 2030880
0.104448, 1.185157, 2030920
0.104499, 1.18771, 2030970
0.104550, 1.082198, 2031010
0.104602, 1.086349, 2036170
0.104653, 1.094323, 2036210
0.104704, 1.10908, 2036250
0.104755, 1.125843, 2045050
0.104806, 1.185697, 2045090
0.104858, 1.189291, 2045120
0.104909, 1.090614, 2045170
0.104960, 1.102733, 2045210
0.105011, 1.11681, 2045240
0.105062, 1.131181, 2052240
0.105114, 1.092575, 2062930
0.105165, 1.08671, 2062980
0.105216, 1.075866, 2064730
0.105267, 1.084401, 2068320
0.105318, 1.092906, 2068360
0.105370, 1.102477, 2068400
0.105421, 1.117275, 2068440
0.105472, 1.138647, 2068470
0.105523, 1.14153, 2070160
0.105574, 1.158096, 2070200
0.105626, 1.173948, 2070230
0.105677, 1.185075, 2079040
0.105728, 1.191463, 2079080
0.105779, 1.18679, 2079120
0.105830, 1.188058, 2079160
0.105882, 1.191589, 2079200
0.105933, 1.191643, 2079240
0.105984, 1.184082, 2084290
0.106035, 1.172211, 2084330
0.106086, 1.154592, 2084370
0.106138, 1.135968, 2084410
0.106189, 1.177517, 2084460
0.106240, 1.188924, 2084490
0.106291, 1.194116, 2094670
0.106342, 1.086793, 2094710
0.106394, 1.10032, 2094750
0.106445, 1.117222, 2105570
0.106496, 1.133027, 2105610
0.106547, 1.105369, 2105650
0.106598, 1.092604, 2105690
0.106650, 1.084306, 2105730
0.106701, 1.079362, 2109360
0.106752, 1.116129, 2109400
0.106803, 1.101436, 2109440
0.106854, 1.089216, 2109480
0.106906, 1.08372, 2120170
0.106957, 1.079593, 2120200
0.107008, 1.156788, 2120240
0.107059, 1.173651, 2127370
0.107110, 1.185331, 2127410
0.107162, 1.189975, 2127440
0.107213, 1.113759, 2127490
0.107264, 1.130597, 2132780
0.107315, 1.130653, 2132820
0.107366, 1.148781, 2132870
0.107418, 1.167406, 2132910
0.107469, 1.181653, 2132940
0.107520, 1.189102, 2132980
0.107571, 1.192551, 2139910
0.107622, 1.078926, 2139950
0.107674, 1.082693, 2139990
0.107725, 1.089657, 2150630
0.107776, 1.102162, 2150680
0.107827, 1.116509, 2150710
0.107878, 1.130616, 2150760
0.107930, 1.140374, 2161340
0.107981, 1.118951, 2161380
0.108032, 1.101677, 2161420
0.108083, 1.089443, 2161460
0.108134, 1.081483, 2161500
0.108186, 1.081459, 2163210
0.108237, 1.084955, 2163250
0.108288, 1.077679, 2172160
0.108339, 1.076192, 2172200
0.108390, 1.165568, 2172230
0.108442, 1.148406, 2173950
0.108493, 1.131635, 2173990
0.108544, 1.092885, 2181170
0.108595, 1.109813, 2181210
0.108646, 1.129451, 2181250
0.108698, 1.13046, 2184960
0.108749, 1.11016, 2185000
0.108800, 1.091859, 2188660
0.108851, 1.083005, 2188690
