Meter S/N:, "serial number"
Sensor, THERMO,SINGLE, Horst
Date, 5/5/2014 3:00:06 PM
Units, W
Timestamp, Measurement,X,Y, Sequence, Flags, Flags (interpreted)
10.8989952, 0.283338636159897,2,3, 10898995, 0, 0
10.8990464, 0.267375707626343,2,3, 10899046, 0, 0
10.8990976, 0.256312429904938,2,3, 10899097, 0, 0
10.8991488, 0.248794451355934,2,3, 10899149, 0, 0
10.8992, 0.239031314849854,2,3, 10899200, 0, 0
10.8992512, 0.230453968048096,2,3, 10899251, 0, 0
10.8993024, 0.220510259270668,2,3, 10899302, 0, 0
10.8993536, 0.214569315314293,2,3, 10899353, 0, 0
10.8994048, 0.205161303281784,2,3, 10899405, 0, 0
10.899456, 0.194362863898277,2,3, 10899456, 0, 0
10.8995072, 0.195133328437805,2,3, 10899507, 0, 0
10.8995584, 0.18948732316494,2,3, 10899558, 0, 0
10.8996096, 0.204071819782257,2,3, 10899609, 0, 0
10.8996608, 0.224856108427048,2,3, 10899661, 0, 0
10.899712, 0.236443057656288,2,3, 10899712, 0, 0
10.8997632, 0.250347405672073,2,3, 10899763, 0, 0
10.8998144, 0.267760962247849,2,3, 10899814, 0, 0
10.8998656, 0.282146811485291,2,3, 10899865, 0, 0
10.8999168, 0.298621356487274,2,3, 10899917, 0, 0
10.899968, 0.322728246450424,2,3, 10899968, 0, 0
10.9000192, 0.352457046508789,2,3, 10900019, 0, 0
10.9000704, 0.359240680932999,2,3, 10900070, 0, 0
10.9001216, 0.393604278564453,2,3, 10900121, 0, 0
10.9001728, 0.408309161663055,2,3, 10900173, 0, 0
10.900224, 0.465900838375092,2,3, 10900224, 0, 0
10.9002752, 0.503051340579987,2,3, 10900275, 0, 0
10.9003264, 0.538089036941528,2,3, 10900326, 0, 0
10.9003776, 0.594169914722443,2,3, 10900377, 0, 0
10.9004288, 0.626017451286316,2,3, 10900429, 0, 0
10.90048, 0.673599243164063,2,3, 10900480, 0, 0
10.9005312, 0.721764862537384,2,3, 10900531, 0, 0
10.9005824, 0.765385985374451,2,3, 10900582, 0, 0
10.9006336, 0.798870801925659,2,3, 10900633, 0, 0
10.9006848, 0.84350311756134,2,3, 10900685, 0, 0
10.900736, 0.879889130592346,2,3, 10900736, 0, 0
10.9007872, 0.951036036014557,2,3, 10900787, 0, 0
10.9008384, 1.02073836326599,2,3, 10900838, 0, 0
10.9008896, 1.08271789550781,2,3, 10900889, 0, 0
10.9009408, 1.14913988113403,2,3, 10900941, 0, 0
10.900992, 1.21569406986237,2,3, 10900992, 0, 0
10.9010432, 1.27382147312164,2,3, 10901043, 0, 0
10.9010944, 1.33856999874115,2,3, 10901094, 0, 0
10.9011456, 1.3974015712738,2,3, 10901145, 0, 0
10.9011968, 1.47143769264221,2,3, 10901197, 0, 0
10.901248, 1.52806627750397,2,3, 10901248, 0, 0
10.9012992, 1.5918276309967,2,3, 10901299, 0, 0
10.9013504, 1.65419852733612,2,3, 10901350, 0, 0
10.9014016, 1.73693251609802,2,3, 10901401, 0, 0
10.9014528, 1.81541073322296,2,3, 10901453, 0, 0
10.901504, 1.89716339111328,2,3, 10901504, 0, 0
10.9015552, 1.97423934936523,2,3, 10901555, 0, 0
10.9016064, 2.05056858062744,2,3, 10901606, 0, 0
10.9016576, 2.12249803543091,2,3, 10901657, 0, 0
10.9017088, 2.21077561378479,2,3, 10901709, 0, 0
10.90176, 2.28830289840698,2,3, 10901760, 0, 0
10.9018112, 2.35578417778015,2,3, 10901811, 0, 0
10.9018624, 2.4331066608429,2,3, 10901862, 0, 0
10.9019136, 2.50507831573486,2,3, 10901913, 0, 0
10.9019648, 2.58405613899231,2,3, 10901965, 0, 0
10.902016, 2.67666745185852,2,3, 10902016, 0, 0
10.9020672, 2.758540391922,2,3, 10902067, 0, 0
10.9021184, 2.84472346305847,2,3, 10902118, 0, 0
10.9021696, 2.92566967010498,2,3, 10902169, 0, 0
10.9022208, 3.00885486602783,2,3, 10902221, 0, 0
10.902272, 3.08904266357422,2,3, 10902272, 0, 0
10.9023232, 3.17186069488525,2,3, 10902323, 0, 0
10.9023744, 3.24949049949646,2,3, 10902374, 0, 0
10.9024256, 3.32453775405884,2,3, 10902425, 0, 0
10.9024768, 3.39295196533203,2,3, 10902477, 0, 0
10.902528, 3.47693753242493,2,3, 10902528, 0, 0
10.9025792, 3.55317687988281,2,3, 10902579, 0, 0
10.9026304, 3.6433744430542,2,3, 10902630, 0, 0
10.9026816, 3.72453713417053,2,3, 10902681, 0, 0
10.9027328, 3.81527662277222,2,3, 10902733, 0, 0
10.902784, 3.89016151428223,2,3, 10902784, 0, 0
10.9028352, 3.96721935272217,2,3, 10902835, 0, 0
10.9028864, 4.04339218139648,2,3, 10902886, 1, TriggerDetected
10.9029376, 4.12480783462524,2,3, 10902937, 0, 0
10.9029888, 4.19356489181519,2,3, 10902989, 0, 0
10.90304, 4.26382732391357,2,3, 10903040, 0, 0
10.9030912, 4.32295942306519,2,3, 10903091, 0, 0
10.9031424, 4.39413690567017,2,3, 10903142, 0, 0
10.9031936, 4.46130514144897,2,3, 10903193, 0, 0
10.9032448, 4.54672336578369,2,3, 10903245, 0, 0
10.903296, 4.61020183563232,2,3, 10903296, 0, 0
10.9033472, 4.68294382095337,2,3, 10903347, 0, 0
10.9033984, 4.75341033935547,2,3, 10903398, 0, 0
10.9034496, 4.81538438796997,2,3, 10903449, 0, 0
10.9035008, 4.87544393539429,2,3, 10903501, 0, 0
10.903552, 4.93831443786621,2,3, 10903552, 0, 0
10.9036032, 4.99589395523071,2,3, 10903603, 0, 0
10.9036544, 5.05043983459473,2,3, 10903654, 0, 0
10.9037056, 5.08875799179077,2,3, 10903705, 0, 0
10.9037568, 5.14270830154419,2,3, 10903757, 0, 0
10.903808, 5.19747686386108,2,3, 10903808, 0, 0
10.9038592, 5.2575364112854,2,3, 10903859, 0, 0
10.9039104, 5.31147432327271,2,3, 10903910, 0, 0
10.9039616, 5.35935115814209,2,3, 10903961, 0, 0
10.9040128, 5.40568685531616,2,3, 10904013, 0, 0
10.904064, 5.4483208656311,2,3, 10904064, 0, 0
10.9041152, 5.48768043518066,2,3, 10904115, 0, 0
10.9041664, 5.52660655975342,2,3, 10904166, 0, 0
10.9042176, 5.56436491012573,2,3, 10904217, 0, 0
10.9042688, 5.58914566040039,2,3, 10904269, 0, 0
10.90432, 5.61067056655884,2,3, 10904320, 0, 0
10.9043712, 5.6357045173645,2,3, 10904371, 0, 0
10.9044224, 5.67164516448975,2,3, 10904422, 0, 0
10.9044736, 5.70041704177856,2,3, 10904473, 0, 0
10.9045248, 5.72777414321899,2,3, 10904525, 0, 0
10.904576, 5.75067710876465,2,3, 10904576, 0, 0
