Meter S/N:, None
Sensor, None, None, , 
Date, 3/4/2015 3:56:16 PM
Units, W
Timestamp, Measurement, Sequence, Flags, Flags (interpreted), Period, Binary Data
0.1028608, -7.189886E+000, 102860, 0, 0, 0, 8c13e6c0 0000 cc910100 
0.1033728, -7.189283E+000, 103372, 0, 0, 0, 9b0ee6c0 0000 cc930100 
0.1038848, -7.189695E+000, 103884, 0, 0, 0, fc11e6c0 0000 cc950100 
0.1043968, -7.178011E+000, 104396, 0, 0, 0, 44b2e5c0 0000 cc970100 
0.1049088, -7.180646E+000, 104908, 0, 0, 0, dbc7e5c0 0000 cc990100 
0.1054208, -7.180488E+000, 105420, 0, 0, 0, 8ec6e5c0 0000 cc9b0100 
0.1059328, -7.177503E+000, 105932, 0, 0, 0, 1baee5c0 0000 cc9d0100 
0.1064448, -7.174836E+000, 106444, 0, 0, 0, 4198e5c0 0000 cc9f0100 
0.1069568, -7.163183E+000, 106956, 0, 0, 0, cc38e5c0 0000 cca10100 
0.1074688, -7.184552E+000, 107468, 0, 0, 0, d9e7e5c0 0000 cca30100 
0.1079808, -7.172423E+000, 107980, 0, 0, 0, 7d84e5c0 0000 cca50100 
0.1084928, -7.174994E+000, 108492, 0, 0, 0, 8e99e5c0 0000 cca70100 
0.1090048, -7.168771E+000, 109004, 0, 0, 0, 9366e5c0 0000 cca90100 
0.1095168, -7.186298E+000, 109516, 0, 0, 0, 28f6e5c0 0000 ccab0100 
0.1100288, -7.168676E+000, 110028, 0, 0, 0, cb65e5c0 0000 ccad0100 
0.1105408, -7.179186E+000, 110540, 0, 0, 0, e4bbe5c0 0000 ccaf0100 
0.1110528, -7.187028E+000, 111052, 0, 0, 0, 23fce5c0 0000 ccb10100 
0.1115648, -7.175217E+000, 111564, 0, 0, 0, 619be5c0 0000 ccb30100 
0.1120768, -7.178964E+000, 112076, 0, 0, 0, 12bae5c0 0000 ccb50100 
0.1125888, -7.178487E+000, 112588, 0, 0, 0, 2bb6e5c0 0000 ccb70100 
0.1131008, -7.192077E+000, 113100, 0, 0, 0, 7f25e6c0 0000 ccb90100 
0.1136128, -7.184107E+000, 113612, 0, 0, 0, 35e4e5c0 0000 ccbb0100 
0.1141248, -7.174519E+000, 114124, 0, 0, 0, a895e5c0 0000 ccbd0100 
0.1146368, -7.192807E+000, 114636, 0, 0, 0, 7a2be6c0 0000 ccbf0100 
0.1151488, -7.201285E+000, 115148, 0, 0, 0, ed70e6c0 0000 ccc10100 
0.1156608, -7.187536E+000, 115660, 0, 0, 0, 4c00e6c0 0000 ccc30100 
0.1161728, -7.200205E+000, 116172, 0, 0, 0, 1568e6c0 0000 ccc50100 
0.1166848, -7.174264E+000, 116684, 0, 0, 0, 9393e5c0 0000 ccc70100 
0.1171968, -7.185822E+000, 117196, 0, 0, 0, 41f2e5c0 0000 ccc90100 
0.1177088, -7.185600E+000, 117708, 0, 0, 0, 6ff0e5c0 0000 cccb0100 
0.1182208, -7.193919E+000, 118220, 0, 0, 0, 9534e6c0 0000 cccd0100 
0.1187328, -7.169280E+000, 118732, 0, 0, 0, bd6ae5c0 0000 cccf0100 
0.1192448, -7.177154E+000, 119244, 0, 0, 0, 3eabe5c0 0000 ccd10100 
0.1197568, -7.174328E+000, 119756, 0, 0, 0, 1894e5c0 0000 ccd30100 
0.1202688, -7.182964E+000, 120268, 0, 0, 0, d8dae5c0 0000 ccd50100 
0.1207808, -7.191696E+000, 120780, 0, 0, 0, 5f22e6c0 0000 ccd70100 
0.1212928, -7.186489E+000, 121292, 0, 0, 0, b7f7e5c0 0000 ccd90100 
0.1218048, -7.178995E+000, 121804, 0, 0, 0, 54bae5c0 0000 ccdb0100 
