Meter S/N:, ERR-100
Sensor, THERMO,SINGLE, Serial
Date, 11/13/2013 1:34:20 PM
Timestamp, Measurement, PulsePeriod(uSec) 
00.039543, 24.23311, 13770
00.039690, 24.23513, 13820
00.039837, 24.23034, 13890
00.039984, 24.22873, 13930
00.040131, 24.23243, 13980
00.040278, 24.23509, 14030
00.040425, 24.23356, 14080
00.040572, 24.22921, 14140
00.040719, 24.2309, 14190
00.040866, 24.22553, 14230
00.041013, 24.23077, 14290
00.041160, 24.22256, 14330
00.041307, 24.22398, 14400
00.041454, 24.22649, 14440
00.041601, 24.22339, 14490
00.041748, 24.21909, 14540
00.041895, 24.21984, 14600
00.042042, 24.21952, 14650
00.042189, 24.22543, 14700
00.042336, 24.22038, 14740
00.042483, 24.21774, 14800
00.042630, 24.2168, 14840
00.042777, 24.22338, 14910
00.042924, 24.21986, 14950
00.043071, 24.21505, 15000
00.043218, 24.21344, 15050
00.043365, 24.21193, 15100
00.043512, 11.00421, 15160
00.043659, -0.1583949, 15200
00.043806, -0.1646651, 15260
00.043953, -0.1641126, 15310
00.044100, -0.1660528, 15360
00.044247, -0.1621853, 15410
00.044394, -0.1607976, 15460
00.044541, -0.1620697, 15510
00.044688, -0.1719762, 15560
00.044835, -0.1654618, 15610
00.044982, -0.1646009, 15660
00.045129, -0.1689952, 15720
00.045276, -0.166374, 15770
00.045423, -0.1634702, 15820
00.045570, -0.1645367, 15870
00.045717, -0.1684299, 15920
00.045864, -0.1656288, 15970
00.046011, -0.1636501, 16020
00.046158, -0.166464, 16080
00.046305, -0.1624037, 16140
00.046452, -0.1626736, 16180
00.046599, -0.158896, 16230
00.046746, -0.1593714, 16290
00.046893, -0.1608233, 16330
00.047040, -0.159487, 16400
00.047187, -0.1651148, 16430
00.047334, -0.1695991, 16490
00.047481, -0.164845, 16530
00.047628, -0.1648964, 16590
00.047775, -0.1661428, 16650
00.047922, -0.1610289, 16700
00.048069, -0.1578809, 16740
00.048216, -0.1539106, 16800
00.048363, -0.1568787, 16840
00.048510, -0.1550542, 16910
00.048657, -0.153962, 16940
00.048804, -0.1552469, 17000
00.048951, -0.1553625, 17050
00.049098, -0.1500302, 17100
00.049245, -0.1520218, 17160
00.049392, -0.152009, 17200
00.049539, -0.1578167, 17250
00.049686, -0.1570457, 17300
00.049833, -0.1522531, 17350
00.049980, -0.1484498, 17410
00.050127, -0.1534737, 17450
