Meter S/N:, ERR-100
Sensor, THERMO,SINGLE, Serial
Date, 11/13/2013 1:43:19 PM
Timestamp, Measurement, PulsePeriod(uSec) 
00.078792, -0.1511609, 27460
00.078939, -0.1434131, 27510
00.079086, -0.1496319, 27560
00.079233, -0.1526, 27610
00.079380, -0.150133, 27660
00.079527, -0.153795, 27710
00.079674, -0.1533838, 27770
00.079821, -0.1559279, 27810
00.079968, -0.1467409, 27870
00.080115, -0.1520218, 27920
00.080262, -0.1553368, 27970
00.080409, -0.1439912, 28010
00.080556, -0.1503514, 28070
00.080703, -0.1521375, 28120
00.080850, -0.1508783, 28180
00.080997, -0.1539492, 28220
00.081144, -0.1552854, 28270
00.081291, -0.1563262, 28330
00.081438, -0.1567631, 28370
00.081585, -0.1546815, 28430
00.081732, -0.1502615, 28480
00.081879, -0.147499, 28530
00.082026, -0.1535508, 28590
00.082173, -0.1490023, 28630
00.082320, -0.1550285, 28680
00.082467, -0.1499917, 28730
00.082614, -0.1520989, 28790
00.082761, -0.1524972, 28850
00.082908, -0.1516106, 28880
00.083055, 23.93386, 28940
00.083202, 24.22612, 28990
00.083349, 24.22467, 29040
00.083496, 24.23153, 29100
00.083643, 24.23592, 29140
00.083790, 24.23097, 29200
00.083937, 24.23412, 29240
00.084084, 24.23127, 29300
00.084231, 24.22879, 29360
00.084378, 24.23256, 29400
00.084525, 24.22912, 29460
00.084672, 24.23386, 29500
00.084819, 24.23213, 29560
00.084966, 24.23417, 29610
00.085113, 24.22968, 29660
00.085260, 24.23064, 29710
00.085407, 24.23233, 29760
00.085554, 24.23388, 29810
00.085701, 24.23424, 29870
00.085848, 24.23069, 29910
00.085995, 24.23202, 29970
00.086142, 24.22868, 30010
00.086289, 24.22315, 30080
00.086436, 24.22705, 30110
00.086583, 24.2285, 30170
00.086730, 24.23508, 30220
00.086877, 24.22729, 30270
00.087024, 24.2296, 30340
00.087171, 24.2273, 30380
00.087318, 24.22615, 30420
00.087465, 24.2244, 30470
00.087612, 24.2258, 30530
00.087759, 24.22106, 30590
00.087906, 24.22741, 30630
00.088053, 24.22468, 30680
00.088200, 24.2242, 30730
00.088347, 24.2225, 30780
00.088494, 24.22962, 30840
00.088641, 24.22464, 30880
00.088788, 1.65181, 30940
00.088935, -0.1598211, 30990
00.089082, -0.1655389, 31040
00.089229, -0.1603094, 31100
00.089376, -0.1617998, 31140
00.089523, -0.1661556, 31190
00.089670, -0.1658601, 31240
00.089817, -0.1678388, 31290
00.089964, -0.1605406, 31360
00.090111, -0.1623138, 31400
00.090258, -0.1660785, 31450
00.090405, -0.1655389, 31500
00.090552, -0.1642026, 31560
00.090699, -0.1594485, 31610
00.090846, -0.1611831, 31660
00.090993, -0.158472, 31710
00.091140, -0.1600652, 31760
00.091287, -0.1617998, 31810
00.091434, -0.1624551, 31960
00.091581, -0.1563262, 31990
00.091728, -0.1558636, 32020
00.091875, -0.1485398, 32060
00.092022, -0.1460214, 32100
00.092169, -0.1494392, 32130
00.092316, -0.1457901, 32170
00.092463, -0.1496962, 32220
00.092610, -0.1473063, 32270
00.092757, -0.1451605, 32320
00.092904, -0.1462141, 32370
00.093051, -0.150814, 32420
00.093198, -0.1451605, 32480
00.093345, -0.149542, 32520
00.093492, -0.1436572, 32580
00.093639, -0.1458158, 32630
00.093786, -0.1364875, 32670
00.093933, -0.1406634, 32730
00.094080, -0.1438114, 32780
00.094227, -0.1400081, 32840
00.094374, -0.1387617, 32880
00.094521, -0.1359864, 32930
00.094668, -0.1391087, 32980
00.094815, -0.1411516, 33030
00.094962, -0.1476018, 33100
00.095109, -0.141974, 33130
00.095256, -0.1454432, 33190
00.095403, -0.1397511, 33240
00.095550, -0.1393271, 33290
00.095697, -0.138659, 33360
00.095844, -0.1361663, 33390
00.095991, -0.1389416, 33440
00.096138, -0.1369758, 33500
00.096285, -0.1387874, 33540
00.096432, -0.1407276, 33610
00.096579, -0.1376439, 33660
00.096726, -0.1373612, 33700
00.096873, -0.1326071, 33760
00.097020, -0.1313094, 33800
00.097167, -0.1362819, 33860
00.097314, -0.1380294, 33910
00.097461, -0.1344831, 33960
00.097608, -0.1374126, 34010
00.097755, -0.1382221, 34070
00.097902, -0.1381835, 34110
00.098049, -0.1379266, 34170
00.098196, -0.1413572, 34210
00.098343, -0.1400723, 34270
00.098490, -0.1418198, 34310
00.098637, -0.138826, 34370
00.098784, -0.142989, 34420
