Meter S/N:,
Sensor,
Date, 12/11/2015 4:20:37 PM
Units, W
Timestamp, Measurement, Sequence, Flags, FlagsInterpreted, Period
1.5643648, 0.261532992124558, 0, 32, UnderRange, 0, 83268e3e 2000
1.5644160, 0.263213813304901, 0, 32, UnderRange, 0, 83268e3e 2000
1.5644672, 0.261871784925461, 0, 32, UnderRange, 0, 83268e3e 2000
1.5645184, 0.260809868574142, 0, 32, UnderRange, 0, 83268e3e 2000
1.5645696, 0.258184403181076, 0, 32, UnderRange, 0, 83268e3e 2000
1.5646208, 0.257506847381592, 0, 32, UnderRange, 0, 83268e3e 2000
1.5646720, 0.260490626096725, 0, 32, UnderRange, 0, 83268e3e 2000
1.5647232, 0.261532992124558, 0, 32, UnderRange, 0, 83268e3e 2000
1.5647744, 4.84401035308838, 0, 32, UnderRange, 0, 83268e3e 2000
1.5648256, 12.8168106079102, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
1.5648768, 7.30370235443115, 0, 32, UnderRange, 0, 83268e3e 2000
1.5649280, 0.265376746654511, 0, 32, UnderRange, 0, 83268e3e 2000
1.5649792, 0.258112728595734, 0, 32, UnderRange, 0, 83268e3e 2000
1.5650304, 0.259676307439804, 0, 32, UnderRange, 0, 83268e3e 2000
1.5650816, 0.264249682426453, 0, 32, UnderRange, 0, 83268e3e 2000
1.5651328, 0.263422280550003, 0, 32, UnderRange, 0, 83268e3e 2000
1.5651840, 0.260907590389252, 0, 32, UnderRange, 0, 83268e3e 2000
1.5652352, 0.260171413421631, 0, 32, UnderRange, 0, 83268e3e 2000
1.5652864, 0.263174712657928, 0, 32, UnderRange, 0, 83268e3e 2000
1.5653376, 0.25936359167099, 0, 32, UnderRange, 0, 83268e3e 2000
1.5653888, 0.261383175849915, 0, 32, UnderRange, 0, 83268e3e 2000
1.5654400, 0.260927110910416, 0, 32, UnderRange, 0, 83268e3e 2000
1.5654912, 0.259826153516769, 0, 32, UnderRange, 0, 83268e3e 2000
1.5655424, 0.262249618768692, 0, 32, UnderRange, 0, 83268e3e 2000
1.5655936, 0.25893360376358, 0, 32, UnderRange, 0, 83268e3e 2000
1.5656448, 0.261291950941086, 0, 32, UnderRange, 0, 83268e3e 2000
1.5656960, 0.257506847381592, 0, 32, UnderRange, 0, 83268e3e 2000
1.5657472, 0.261037886142731, 0, 32, UnderRange, 0, 83268e3e 2000
1.5657984, 9.05933380126953, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
1.5658496, 12.8150520324707, 0, 32, UnderRange, 0, 83268e3e 2000
1.5659008, 3.09336256980896, 0, 32, UnderRange, 0, 83268e3e 2000
1.5659520, 0.262490689754486, 0, 32, UnderRange, 0, 83268e3e 2000
1.5660032, 0.263656824827194, 0, 32, UnderRange, 0, 83268e3e 2000
1.5660544, 0.258230000734329, 0, 32, UnderRange, 0, 83268e3e 2000
1.5661056, 0.262901097536087, 0, 32, UnderRange, 0, 83268e3e 2000
1.5661568, 0.260184437036514, 0, 32, UnderRange, 0, 83268e3e 2000
1.5662080, 0.259135544300079, 0, 32, UnderRange, 0, 83268e3e 2000
1.5662592, 0.256438434123993, 0, 32, UnderRange, 0, 83268e3e 2000
1.5663104, 0.259116023778915, 0, 32, UnderRange, 0, 83268e3e 2000
1.5663616, 0.25936359167099, 0, 32, UnderRange, 0, 83268e3e 2000
1.5664128, 0.257669746875763, 0, 32, UnderRange, 0, 83268e3e 2000
1.5664640, 0.259676307439804, 0, 32, UnderRange, 0, 83268e3e 2000
1.5665152, 0.258431941270828, 0, 32, UnderRange, 0, 83268e3e 2000
1.5665664, 0.258216947317123, 0, 32, UnderRange, 0, 83268e3e 2000
1.5666176, 0.25639283657074, 0, 32, UnderRange, 0, 83268e3e 2000
1.5666688, 0.260418981313705, 0, 32, UnderRange, 0, 83268e3e 2000
1.5667200, 0.26099881529808, 0, 32, UnderRange, 0, 83268e3e 2000
1.5667712, 0.633905351161957, 0, 32, UnderRange, 0, 83268e3e 2000
1.5668224, 12.8176250457764, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
1.5668736, 11.4967584609985, 0, 32, UnderRange, 0, 83268e3e 2000
1.5669248, 0.277298808097839, 0, 32, UnderRange, 0, 83268e3e 2000
1.5669760, 0.257917314767838, 0, 32, UnderRange, 0, 83268e3e 2000
1.5670272, 0.261448293924332, 0, 32, UnderRange, 0, 83268e3e 2000
1.5670784, 0.258262574672699, 0, 32, UnderRange, 0, 83268e3e 2000
1.5671296, 0.261787086725235, 0, 32, UnderRange, 0, 83268e3e 2000
1.5671808, 0.260588347911835, 0, 32, UnderRange, 0, 83268e3e 2000
1.5672320, 0.257839113473892, 0, 32, UnderRange, 0, 83268e3e 2000
1.5672832, 0.260875016450882, 0, 32, UnderRange, 0, 83268e3e 2000
1.5673344, 0.257246285676956, 0, 32, UnderRange, 0, 83268e3e 2000
1.5673856, 0.261057436466217, 0, 32, UnderRange, 0, 83268e3e 2000
1.5674368, 0.256835848093033, 0, 32, UnderRange, 0, 83268e3e 2000
1.5674880, 0.255637109279633, 0, 32, UnderRange, 0, 83268e3e 2000
1.5675392, 0.254373252391815, 0, 32, UnderRange, 0, 83268e3e 2000
1.5675904, 0.254874885082245, 0, 32, UnderRange, 0, 83268e3e 2000
1.5676416, 0.255532890558243, 0, 32, UnderRange, 0, 83268e3e 2000
1.5676928, 0.254614293575287, 0, 32, UnderRange, 0, 83268e3e 2000
1.5677440, 0.257031291723251, 0, 32, UnderRange, 0, 83268e3e 2000
1.5677952, 4.77133178710938, 0, 32, UnderRange, 0, 83268e3e 2000
1.5678464, 12.8122177124023, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
1.5678976, 7.37104558944702, 0, 32, UnderRange, 0, 83268e3e 2000
1.5679488, 0.263344138860703, 0, 32, UnderRange, 0, 83268e3e 2000
1.5680000, 0.257370054721832, 0, 32, UnderRange, 0, 83268e3e 2000
1.5680512, 0.256412386894226, 0, 32, UnderRange, 0, 83268e3e 2000
1.5681024, 0.257402628660202, 0, 32, UnderRange, 0, 83268e3e 2000
1.5681536, 0.258308172225952, 0, 32, UnderRange, 0, 83268e3e 2000
1.5682048, 0.260099768638611, 0, 32, UnderRange, 0, 83268e3e 2000
1.5682560, 0.258790284395218, 0, 32, UnderRange, 0, 83268e3e 2000
1.5683072, 0.256894499063492, 0, 32, UnderRange, 0, 83268e3e 2000
1.5683584, 0.257187634706497, 0, 32, UnderRange, 0, 83268e3e 2000
1.5684096, 0.259702354669571, 0, 32, UnderRange, 0, 83268e3e 2000
1.5684608, 0.255852103233337, 0, 32, UnderRange, 0, 83268e3e 2000
1.5685120, 0.256640374660492, 0, 32, UnderRange, 0, 83268e3e 2000
1.5685632, 0.262490689754486, 0, 32, UnderRange, 0, 83268e3e 2000
1.5686144, 0.257526397705078, 0, 32, UnderRange, 0, 83268e3e 2000
1.5686656, 0.26113560795784, 0, 32, UnderRange, 0, 83268e3e 2000
1.5687168, 0.25933101773262, 0, 32, UnderRange, 0, 83268e3e 2000
1.5687680, 0.259787023067474, 0, 32, UnderRange, 0, 83268e3e 2000
1.5688192, 8.99433612823486, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
1.5688704, 12.8197431564331, 0, 32, UnderRange, 0, 83268e3e 2000
1.5689216, 3.16589164733887, 0, 32, UnderRange, 0, 83268e3e 2000
1.5689728, 0.25907039642334, 0, 32, UnderRange, 0, 83268e3e 2000
1.5690240, 0.261526495218277, 0, 32, UnderRange, 0, 83268e3e 2000
1.5690752, 0.258803308010101, 0, 32, UnderRange, 0, 83268e3e 2000
1.5691264, 0.25936359167099, 0, 32, UnderRange, 0, 83268e3e 2000
1.5691776, 0.260190933942795, 0, 32, UnderRange, 0, 83268e3e 2000
1.5692288, 0.264041185379028, 0, 32, UnderRange, 0, 83268e3e 2000
1.5692800, 0.25986522436142, 0, 32, UnderRange, 0, 83268e3e 2000
1.5693312, 0.262816429138184, 0, 32, UnderRange, 0, 83268e3e 2000
1.5693824, 0.258946627378464, 0, 32, UnderRange, 0, 83268e3e 2000
1.5694336, 0.260379910469055, 0, 32, UnderRange, 0, 83268e3e 2000
1.5694848, 0.261200755834579, 0, 32, UnderRange, 0, 83268e3e 2000
1.5695360, 0.263265937566757, 0, 32, UnderRange, 0, 83268e3e 2000
1.5695872, 0.264464646577835, 0, 32, UnderRange, 0, 83268e3e 2000
1.5696384, 0.264699190855026, 0, 32, UnderRange, 0, 83268e3e 2000
1.5696896, 0.263207286596298, 0, 32, UnderRange, 0, 83268e3e 2000
1.5697408, 0.263200789690018, 0, 32, UnderRange, 0, 83268e3e 2000
1.5697920, 0.574008464813232, 0, 32, UnderRange, 0, 83268e3e 2000
1.5698432, 12.819787979126, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
1.5698944, 11.5675811767578, 0, 32, UnderRange, 0, 83268e3e 2000
1.5699456, 0.282393366098404, 0, 32, UnderRange, 0, 83268e3e 2000
1.5699968, 0.263800144195557, 0, 32, UnderRange, 0, 83268e3e 2000
1.5700480, 0.266145467758179, 0, 32, UnderRange, 0, 83268e3e 2000
1.5700992, 0.264034688472748, 0, 32, UnderRange, 0, 83268e3e 2000
1.5701504, 0.262679606676102, 0, 32, UnderRange, 0, 83268e3e 2000
1.5702016, 0.26587837934494, 0, 32, UnderRange, 0, 83268e3e 2000
1.5702528, 0.261376649141312, 0, 32, UnderRange, 0, 83268e3e 2000
1.5703040, 0.261669814586639, 0, 32, UnderRange, 0, 83268e3e 2000
1.5703552, 0.263643771409988, 0, 32, UnderRange, 0, 83268e3e 2000
1.5704064, 0.261532992124558, 0, 32, UnderRange, 0, 83268e3e 2000
1.5704576, 0.261350601911545, 0, 32, UnderRange, 0, 83268e3e 2000
1.5705088, 0.262340843677521, 0, 32, UnderRange, 0, 83268e3e 2000
1.5705600, 0.264002114534378, 0, 32, UnderRange, 0, 83268e3e 2000
1.5706112, 0.264119386672974, 0, 32, UnderRange, 0, 83268e3e 2000
1.5706624, 0.263435333967209, 0, 32, UnderRange, 0, 83268e3e 2000
1.5707136, 0.262360394001007, 0, 32, UnderRange, 0, 83268e3e 2000
1.5707648, 0.261037886142731, 0, 32, UnderRange, 0, 83268e3e 2000
1.5708160, 4.70773410797119, 0, 32, UnderRange, 0, 83268e3e 2000
1.5708672, 12.8213262557983, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
1.5709184, 7.44427871704102, 0, 32, UnderRange, 0, 83268e3e 2000
1.5709696, 0.270842641592026, 0, 32, UnderRange, 0, 83268e3e 2000
1.5710208, 0.261513441801071, 0, 32, UnderRange, 0, 83268e3e 2000
1.5710720, 0.262835949659348, 0, 32, UnderRange, 0, 83268e3e 2000
1.5711232, 0.261005312204361, 0, 32, UnderRange, 0, 83268e3e 2000
1.5711744, 0.260314732789993, 0, 32, UnderRange, 0, 83268e3e 2000
1.5712256, 0.262966245412827, 0, 32, UnderRange, 0, 83268e3e 2000
1.5712768, 0.260510176420212, 0, 32, UnderRange, 0, 83268e3e 2000
1.5713280, 0.260927110910416, 0, 32, UnderRange, 0, 83268e3e 2000
1.5713792, 0.262210547924042, 0, 32, UnderRange, 0, 83268e3e 2000
1.5714304, 0.262809902429581, 0, 32, UnderRange, 0, 83268e3e 2000
1.5714816, 0.263057440519333, 0, 32, UnderRange, 0, 83268e3e 2000
1.5715328, 0.262744754552841, 0, 32, UnderRange, 0, 83268e3e 2000
1.5715840, 0.261194229125977, 0, 32, UnderRange, 0, 83268e3e 2000
1.5716352, 0.261506944894791, 0, 32, UnderRange, 0, 83268e3e 2000
1.5716864, 0.263044446706772, 0, 32, UnderRange, 0, 83268e3e 2000
1.5717376, 0.260816395282745, 0, 32, UnderRange, 0, 83268e3e 2000
1.5717888, 0.261878281831741, 0, 32, UnderRange, 0, 83268e3e 2000
1.5718400, 8.93433475494385, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
1.5718912, 12.8203229904175, 0, 32, UnderRange, 0, 83268e3e 2000
1.5719424, 3.22139120101929, 0, 32, UnderRange, 0, 83268e3e 2000
1.5719936, 0.262568861246109, 0, 32, UnderRange, 0, 83268e3e 2000
1.5720448, 0.260099768638611, 0, 32, UnderRange, 0, 83268e3e 2000
1.5720960, 0.260751247406006, 0, 32, UnderRange, 0, 83268e3e 2000
1.5721472, 0.25903782248497, 0, 32, UnderRange, 0, 83268e3e 2000
1.5721984, 0.263063997030258, 0, 32, UnderRange, 0, 83268e3e 2000
1.5722496, 0.261813133955002, 0, 32, UnderRange, 0, 83268e3e 2000
1.5723008, 0.262601435184479, 0, 32, UnderRange, 0, 83268e3e 2000
1.5723520, 0.263305008411407, 0, 32, UnderRange, 0, 83268e3e 2000
1.5724032, 0.26240599155426, 0, 32, UnderRange, 0, 83268e3e 2000
1.5724544, 0.26099881529808, 0, 32, UnderRange, 0, 83268e3e 2000
1.5725056, 0.263311564922333, 0, 32, UnderRange, 0, 83268e3e 2000
1.5725568, 0.263103067874908, 0, 32, UnderRange, 0, 83268e3e 2000
1.5726080, 0.261676341295242, 0, 32, UnderRange, 0, 83268e3e 2000
1.5726592, 0.261331021785736, 0, 32, UnderRange, 0, 83268e3e 2000
1.5727104, 0.259089976549149, 0, 32, UnderRange, 0, 83268e3e 2000
1.5727616, 0.260438531637192, 0, 32, UnderRange, 0, 83268e3e 2000
1.5728128, 0.513609826564789, 0, 32, UnderRange, 0, 83268e3e 2000
1.5728640, 12.8176774978638, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
1.5729152, 11.6273469924927, 0, 32, UnderRange, 0, 83268e3e 2000
1.5729664, 0.279826551675797, 0, 32, UnderRange, 0, 83268e3e 2000
1.5730176, 0.259884774684906, 0, 32, UnderRange, 0, 83268e3e 2000
1.5730688, 0.263930469751358, 0, 32, UnderRange, 0, 83268e3e 2000
1.5731200, 0.265448391437531, 0, 32, UnderRange, 0, 83268e3e 2000
1.5731712, 0.26557868719101, 0, 32, UnderRange, 0, 83268e3e 2000
1.5732224, 0.263194292783737, 0, 32, UnderRange, 0, 83268e3e 2000
1.5732736, 0.261057436466217, 0, 32, UnderRange, 0, 83268e3e 2000
1.5733248, 0.25980007648468, 0, 32, UnderRange, 0, 83268e3e 2000
1.5733760, 0.263246417045593, 0, 32, UnderRange, 0, 83268e3e 2000
1.5734272, 0.259780526161194, 0, 32, UnderRange, 0, 83268e3e 2000
1.5734784, 0.261148661375046, 0, 32, UnderRange, 0, 83268e3e 2000
1.5735296, 0.257057338953018, 0, 32, UnderRange, 0, 83268e3e 2000
1.5735808, 0.259050875902176, 0, 32, UnderRange, 0, 83268e3e 2000
1.5736320, 0.259493887424469, 0, 32, UnderRange, 0, 83268e3e 2000
1.5736832, 0.259194195270538, 0, 32, UnderRange, 0, 83268e3e 2000
1.5737344, 0.26070562005043, 0, 32, UnderRange, 0, 83268e3e 2000
1.5737856, 0.262340843677521, 0, 32, UnderRange, 0, 83268e3e 2000
1.5738368, 4.64889907836914, 0, 32, UnderRange, 0, 83268e3e 2000
1.5738880, 12.8162574768066, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
1.5739392, 7.49777793884277, 0, 32, UnderRange, 0, 83268e3e 2000
1.5739904, 0.268503844738007, 0, 32, UnderRange, 0, 83268e3e 2000
1.5740416, 0.257852166891098, 0, 32, UnderRange, 0, 83268e3e 2000
1.5740928, 0.263604700565338, 0, 32, UnderRange, 0, 83268e3e 2000
1.5741440, 0.26500540971756, 0, 32, UnderRange, 0, 83268e3e 2000
1.5741952, 0.261233329772949, 0, 32, UnderRange, 0, 83268e3e 2000
1.5742464, 0.258738160133362, 0, 32, UnderRange, 0, 83268e3e 2000
1.5742976, 0.26120725274086, 0, 32, UnderRange, 0, 83268e3e 2000
1.5743488, 0.263272434473038, 0, 32, UnderRange, 0, 83268e3e 2000
1.5744000, 0.263096570968628, 0, 32, UnderRange, 0, 83268e3e 2000
1.5744512, 0.26120725274086, 0, 32, UnderRange, 0, 83268e3e 2000
1.5745024, 0.262034624814987, 0, 32, UnderRange, 0, 83268e3e 2000
1.5745536, 0.262855499982834, 0, 32, UnderRange, 0, 83268e3e 2000
1.5746048, 0.261734992265701, 0, 32, UnderRange, 0, 83268e3e 2000
1.5746560, 0.259233266115189, 0, 32, UnderRange, 0, 83268e3e 2000
1.5747072, 0.26544189453125, 0, 32, UnderRange, 0, 83268e3e 2000
1.5747584, 0.262464612722397, 0, 32, UnderRange, 0, 83268e3e 2000
1.5748096, 0.26584580540657, 0, 32, UnderRange, 0, 83268e3e 2000
1.5748608, 8.87057495117188, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
1.5749120, 12.8204526901245, 0, 32, UnderRange, 0, 83268e3e 2000
1.5749632, 3.29009628295898, 0, 32, UnderRange, 0, 83268e3e 2000
1.5750144, 0.265064001083374, 0, 32, UnderRange, 0, 83268e3e 2000
1.5750656, 0.260888040065765, 0, 32, UnderRange, 0, 83268e3e 2000
1.5751168, 0.260490626096725, 0, 32, UnderRange, 0, 83268e3e 2000
1.5751680, 0.260985761880875, 0, 32, UnderRange, 0, 83268e3e 2000
1.5752192, 0.255226701498032, 0, 32, UnderRange, 0, 83268e3e 2000
1.5752704, 0.262764304876328, 0, 32, UnderRange, 0, 83268e3e 2000
1.5753216, 0.2598717212677, 0, 32, UnderRange, 0, 83268e3e 2000
1.5753728, 0.26056233048439, 0, 32, UnderRange, 0, 83268e3e 2000
1.5754240, 0.261337578296661, 0, 32, UnderRange, 0, 83268e3e 2000
1.5754752, 0.262301743030548, 0, 32, UnderRange, 0, 83268e3e 2000
1.5755264, 0.262386441230774, 0, 32, UnderRange, 0, 83268e3e 2000
1.5755776, 0.267226934432983, 0, 32, UnderRange, 0, 83268e3e 2000
1.5756288, 0.265630811452866, 0, 32, UnderRange, 0, 83268e3e 2000
1.5756800, 0.262262672185898, 0, 32, UnderRange, 0, 83268e3e 2000
1.5757312, 0.261005312204361, 0, 32, UnderRange, 0, 83268e3e 2000
1.5757824, 0.263617753982544, 0, 32, UnderRange, 0, 83268e3e 2000
1.5758336, 0.445380389690399, 0, 32, UnderRange, 0, 83268e3e 2000
1.5758848, 12.8186483383179, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
1.5759360, 11.6942148208618, 0, 32, UnderRange, 0, 83268e3e 2000
1.5759872, 0.280269533395767, 0, 32, UnderRange, 0, 83268e3e 2000
1.5760384, 0.259617656469345, 0, 32, UnderRange, 0, 83268e3e 2000
1.5760896, 0.262783855199814, 0, 32, UnderRange, 0, 83268e3e 2000
1.5761408, 0.259715378284454, 0, 32, UnderRange, 0, 83268e3e 2000
1.5761920, 0.258881479501724, 0, 32, UnderRange, 0, 83268e3e 2000
1.5762432, 0.259559035301209, 0, 32, UnderRange, 0, 83268e3e 2000
1.5762944, 0.261982530355453, 0, 32, UnderRange, 0, 83268e3e 2000
1.5763456, 0.262966245412827, 0, 32, UnderRange, 0, 83268e3e 2000
1.5763968, 0.260321259498596, 0, 32, UnderRange, 0, 83268e3e 2000
1.5764480, 0.261011809110641, 0, 32, UnderRange, 0, 83268e3e 2000
1.5764992, 0.260901063680649, 0, 32, UnderRange, 0, 83268e3e 2000
1.5765504, 0.260848969221115, 0, 32, UnderRange, 0, 83268e3e 2000
1.5766016, 0.260725170373917, 0, 32, UnderRange, 0, 83268e3e 2000
1.5766528, 0.260464578866959, 0, 32, UnderRange, 0, 83268e3e 2000
1.5767040, 0.257904261350632, 0, 32, UnderRange, 0, 83268e3e 2000
1.5767552, 0.258770734071732, 0, 32, UnderRange, 0, 83268e3e 2000
1.5768064, 0.259669780731201, 0, 32, UnderRange, 0, 83268e3e 2000
1.5768576, 4.58145141601563, 0, 32, UnderRange, 0, 83268e3e 2000
1.5769088, 12.8198146820068, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
1.5769600, 7.56406593322754, 0, 32, UnderRange, 0, 83268e3e 2000
1.5770112, 0.267057538032532, 0, 32, UnderRange, 0, 83268e3e 2000
1.5770624, 0.260190933942795, 0, 32, UnderRange, 0, 83268e3e 2000
1.5771136, 0.256399363279343, 0, 32, UnderRange, 0, 83268e3e 2000
1.5771648, 0.259291917085648, 0, 32, UnderRange, 0, 83268e3e 2000
1.5772160, 0.261083483695984, 0, 32, UnderRange, 0, 83268e3e 2000
1.5772672, 0.257161557674408, 0, 32, UnderRange, 0, 83268e3e 2000
1.5773184, 0.257063865661621, 0, 32, UnderRange, 0, 83268e3e 2000
1.5773696, 0.262054204940796, 0, 32, UnderRange, 0, 83268e3e 2000
1.5774208, 0.261747986078262, 0, 32, UnderRange, 0, 83268e3e 2000
1.5774720, 0.26374152302742, 0, 32, UnderRange, 0, 83268e3e 2000
1.5775232, 0.260392904281616, 0, 32, UnderRange, 0, 83268e3e 2000
1.5775744, 0.262171477079391, 0, 32, UnderRange, 0, 83268e3e 2000
1.5776256, 0.263630777597427, 0, 32, UnderRange, 0, 83268e3e 2000
1.5776768, 0.26500540971756, 0, 32, UnderRange, 0, 83268e3e 2000
1.5777280, 0.259734928607941, 0, 32, UnderRange, 0, 83268e3e 2000
1.5777792, 0.26069912314415, 0, 32, UnderRange, 0, 83268e3e 2000
1.5778304, 0.261519998311996, 0, 32, UnderRange, 0, 83268e3e 2000
1.5778816, 8.81346607208252, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
1.5779328, 12.823169708252, 0, 32, UnderRange, 0, 83268e3e 2000
1.5779840, 3.34439039230347, 0, 32, UnderRange, 0, 83268e3e 2000
1.5780352, 0.263487428426743, 0, 32, UnderRange, 0, 83268e3e 2000
1.5780864, 0.261265903711319, 0, 32, UnderRange, 0, 83268e3e 2000
1.5781376, 0.262151896953583, 0, 32, UnderRange, 0, 83268e3e 2000
1.5781888, 0.265337646007538, 0, 32, UnderRange, 0, 83268e3e 2000
1.5782400, 0.263904392719269, 0, 32, UnderRange, 0, 83268e3e 2000
1.5782912, 0.261741489171982, 0, 32, UnderRange, 0, 83268e3e 2000
1.5783424, 0.262112826108933, 0, 32, UnderRange, 0, 83268e3e 2000
1.5783936, 0.26117467880249, 0, 32, UnderRange, 0, 83268e3e 2000
1.5784448, 0.261871784925461, 0, 32, UnderRange, 0, 83268e3e 2000
1.5784960, 0.263298511505127, 0, 32, UnderRange, 0, 83268e3e 2000
1.5785472, 0.262888073921204, 0, 32, UnderRange, 0, 83268e3e 2000
1.5785984, 0.263650327920914, 0, 32, UnderRange, 0, 83268e3e 2000
1.5786496, 0.262764304876328, 0, 32, UnderRange, 0, 83268e3e 2000
1.5787008, 0.261689364910126, 0, 32, UnderRange, 0, 83268e3e 2000
1.5787520, 0.261181205511093, 0, 32, UnderRange, 0, 83268e3e 2000
1.5788032, 0.263122618198395, 0, 32, UnderRange, 0, 83268e3e 2000
1.5788544, 0.391600787639618, 0, 32, UnderRange, 0, 83268e3e 2000
1.5789056, 12.8193387985229, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
1.5789568, 11.7540731430054, 0, 32, UnderRange, 0, 83268e3e 2000
1.5790080, 0.279995918273926, 0, 32, UnderRange, 0, 83268e3e 2000
1.5790592, 0.259044349193573, 0, 32, UnderRange, 0, 83268e3e 2000
1.5791104, 0.265096575021744, 0, 32, UnderRange, 0, 83268e3e 2000
1.5791616, 0.261005312204361, 0, 32, UnderRange, 0, 83268e3e 2000
1.5792128, 0.259585082530975, 0, 32, UnderRange, 0, 83268e3e 2000
1.5792640, 0.260386407375336, 0, 32, UnderRange, 0, 83268e3e 2000
1.5793152, 0.25933101773262, 0, 32, UnderRange, 0, 83268e3e 2000
1.5793664, 0.259474337100983, 0, 32, UnderRange, 0, 83268e3e 2000
1.5794176, 0.260503679513931, 0, 32, UnderRange, 0, 83268e3e 2000
1.5794688, 0.26110303401947, 0, 32, UnderRange, 0, 83268e3e 2000
1.5795200, 0.264842510223389, 0, 32, UnderRange, 0, 83268e3e 2000
1.5795712, 0.263565629720688, 0, 32, UnderRange, 0, 83268e3e 2000
1.5796224, 0.261552572250366, 0, 32, UnderRange, 0, 83268e3e 2000
1.5796736, 0.260282158851624, 0, 32, UnderRange, 0, 83268e3e 2000
1.5797248, 0.26103138923645, 0, 32, UnderRange, 0, 83268e3e 2000
1.5797760, 0.26063397526741, 0, 32, UnderRange, 0, 83268e3e 2000
1.5798272, 0.258809834718704, 0, 32, UnderRange, 0, 83268e3e 2000
1.5798784, 4.52756118774414, 0, 32, UnderRange, 0, 83268e3e 2000
1.5799296, 12.8234367370605, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
1.5799808, 7.62782573699951, 0, 32, UnderRange, 0, 83268e3e 2000
1.5800320, 0.271220505237579, 0, 32, UnderRange, 0, 83268e3e 2000
1.5800832, 0.267226934432983, 0, 32, UnderRange, 0, 83268e3e 2000
1.5801344, 0.261252880096436, 0, 32, UnderRange, 0, 83268e3e 2000
1.5801856, 0.265572190284729, 0, 32, UnderRange, 0, 83268e3e 2000
1.5802368, 0.263865321874619, 0, 32, UnderRange, 0, 83268e3e 2000
1.5802880, 0.26374152302742, 0, 32, UnderRange, 0, 83268e3e 2000
1.5803392, 0.266184568405151, 0, 32, UnderRange, 0, 83268e3e 2000
1.5803904, 0.265520036220551, 0, 32, UnderRange, 0, 83268e3e 2000
1.5804416, 0.264321327209473, 0, 32, UnderRange, 0, 83268e3e 2000
1.5804928, 0.26080334186554, 0, 32, UnderRange, 0, 83268e3e 2000
1.5805440, 0.260822892189026, 0, 32, UnderRange, 0, 83268e3e 2000
1.5805952, 0.258490592241287, 0, 32, UnderRange, 0, 83268e3e 2000
1.5806464, 0.261493921279907, 0, 32, UnderRange, 0, 83268e3e 2000
1.5806976, 0.261800110340118, 0, 32, UnderRange, 0, 83268e3e 2000
1.5807488, 0.262034624814987, 0, 32, UnderRange, 0, 83268e3e 2000
1.5808000, 0.260529726743698, 0, 32, UnderRange, 0, 83268e3e 2000
1.5808512, 0.265024930238724, 0, 32, UnderRange, 0, 83268e3e 2000
1.5809024, 8.75522994995117, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
1.5809536, 12.8210191726685, 0, 32, UnderRange, 0, 83268e3e 2000
1.5810048, 3.40553832054138, 0, 32, UnderRange, 0, 83268e3e 2000
1.5810560, 0.264894634485245, 0, 32, UnderRange, 0, 83268e3e 2000
1.5811072, 0.261949926614761, 0, 32, UnderRange, 0, 83268e3e 2000
1.5811584, 0.26026263833046, 0, 32, UnderRange, 0, 83268e3e 2000
1.5812096, 0.263174712657928, 0, 32, UnderRange, 0, 83268e3e 2000
1.5812608, 0.25856226682663, 0, 32, UnderRange, 0, 83268e3e 2000
1.5813120, 0.25813227891922, 0, 32, UnderRange, 0, 83268e3e 2000
1.5813632, 0.256073623895645, 0, 32, UnderRange, 0, 83268e3e 2000
1.5814144, 0.258835881948471, 0, 32, UnderRange, 0, 83268e3e 2000
1.5814656, 0.263441830873489, 0, 32, UnderRange, 0, 83268e3e 2000
1.5815168, 0.261754512786865, 0, 32, UnderRange, 0, 83268e3e 2000
1.5815680, 0.263546079397202, 0, 32, UnderRange, 0, 83268e3e 2000
1.5816192, 0.25816485285759, 0, 32, UnderRange, 0, 83268e3e 2000
1.5816704, 0.258874982595444, 0, 32, UnderRange, 0, 83268e3e 2000
1.5817216, 0.259897798299789, 0, 32, UnderRange, 0, 83268e3e 2000
1.5817728, 0.263063997030258, 0, 32, UnderRange, 0, 83268e3e 2000
1.5818240, 0.260953187942505, 0, 32, UnderRange, 0, 83268e3e 2000
1.5818752, 0.338948249816895, 0, 32, UnderRange, 0, 83268e3e 2000
1.5819264, 12.8153200149536, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
