Meter S/N:, 0484C15R
Sensor, Thermo, Single, ENB075, PM-Pro 150 LP
Date, 6/4/2015 3:08:29 PM
Units, W
Cursor, 0.0000000, 0.0211184, 23354.24218750, -1.71631050
Timestamp, Measurement, Sequence, Flags, FlagsInterpreted, Period
0.0053040, 3.41980767250061, 3315, 0, 0, 0
0.0053056, 2.81555867195129, 3316, 0, 0, 0
0.0053072, 3.07452249526978, 3317, 0, 0, 0
0.0053088, 3.11768317222595, 3318, 0, 0, 0
0.0053104, 2.59975528717041, 3319, 0, 0, 0
0.0053120, 3.07452249526978, 3320, 0, 0, 0
0.0053136, 2.4271125793457, 3321, 0, 0, 0
0.0053152, 3.24716520309448, 3322, 0, 0, 0
0.0053168, 2.94504046440125, 3323, 0, 0, 0
0.0053184, 3.07452249526978, 3324, 0, 0, 0
0.0053200, 2.94504046440125, 3325, 0, 0, 0
0.0053216, 2.47027325630188, 3326, 0, 0, 0
0.0053232, 2.34079122543335, 3327, 0, 0, 0
0.0053248, 2.81555867195129, 3328, 0, 0, 0
0.0053264, 3.24716520309448, 3329, 0, 0, 0
0.0053280, 2.55659461021423, 3330, 0, 0, 0
0.0053296, 3.07452249526978, 3331, 0, 0, 0
0.0053312, 1.77970278263092, 3332, 0, 0, 0
0.0053328, 2.4271125793457, 3333, 0, 0, 0
0.0053344, 2.72923731803894, 3334, 0, 0, 0
0.0053359, 2.55659461021423, 3335, 0, 0, 0
0.0053376, 2.77239799499512, 3336, 0, 0, 0
0.0053392, 3.41980767250061, 3337, 0, 0, 0
0.0053408, 2.72923731803894, 3338, 0, 0, 0
0.0053424, 2.55659461021423, 3339, 0, 0, 0
0.0053440, 3.11768317222595, 3340, 0, 0, 0
0.0053456, 2.2113094329834, 3341, 0, 0, 0
0.0053472, 2.72923731803894, 3342, 0, 0, 0
0.0053488, 2.59975528717041, 3343, 0, 0, 0
0.0053504, 2.94504046440125, 3344, 0, 0, 0
0.0053520, 2.68607664108276, 3345, 0, 0, 0
0.0053536, 2.34079122543335, 3346, 0, 0, 0
0.0053552, 2.90187978744507, 3347, 0, 0, 0
0.0053568, 2.38395190238953, 3348, 0, 0, 0
0.0053584, 1.99550604820251, 3349, 0, 0, 0
0.0053600, 3.29032588005066, 3350, 0, 0, 0
0.0053616, 3.37664723396301, 3351, 0, 0, 0
0.0053632, 3.24716520309448, 3352, 0, 0, 0
0.0053648, 2.08182740211487, 3353, 0, 0, 0
0.0053664, 2.68607664108276, 3354, 0, 0, 0
0.0053680, 3.98089623451233, 3355, 0, 0, 0
0.0053696, 4.80094861984253, 3356, 0, 0, 0
0.0053711, 4.06721782684326, 3357, 0, 0, 0
0.0053727, 3.20400452613831, 3358, 0, 0, 0
0.0053744, 3.72193241119385, 3359, 0, 0, 0
0.0053760, 3.33348655700684, 3360, 0, 0, 0
0.0053776, 3.20400452613831, 3361, 0, 0, 0
0.0053792, 3.72193241119385, 3362, 0, 0, 0
0.0053808, 2.98820114135742, 3363, 0, 0, 0
0.0053824, 3.11768317222595, 3364, 0, 0, 0
0.0053840, 2.94504046440125, 3365, 0, 0, 0
0.0053856, 2.2113094329834, 3366, 0, 0, 0
0.0053872, 2.68607664108276, 3367, 0, 0, 0
0.0053888, 3.07452249526978, 3368, 0, 0, 0
0.0053904, 3.59245038032532, 3369, 0, 0, 0
0.0053920, 3.33348655700684, 3370, 0, 0, 0
0.0053936, 3.63561105728149, 3371, 0, 0, 0
0.0053952, 3.37664723396301, 3372, 0, 0, 0
0.0053968, 3.89457511901855, 3373, 0, 0, 0
0.0053984, 3.54928970336914, 3374, 0, 0, 0
0.0054000, 3.98089623451233, 3375, 0, 0, 0
0.0054016, 4.02405691146851, 3376, 0, 0, 0
0.0054032, 2.90187978744507, 3377, 0, 0, 0
0.0054048, 3.72193241119385, 3378, 0, 0, 0
0.0054063, 3.41980767250061, 3379, 0, 0, 0
0.0054079, 2.29763078689575, 3380, 0, 0, 0
0.0054096, 3.33348655700684, 3381, 0, 0, 0
0.0054112, 3.37664723396301, 3382, 0, 0, 0
0.0054128, 1.8228634595871, 3383, 0, 0, 0
0.0054144, 3.07452249526978, 3384, 0, 0, 0
0.0054160, 2.47027325630188, 3385, 0, 0, 0
0.0054176, 2.64291596412659, 3386, 0, 0, 0
0.0054192, 2.12498807907104, 3387, 0, 0, 0
0.0054208, 2.90187978744507, 3388, 0, 0, 0
0.0054224, 2.55659461021423, 3389, 0, 0, 0
0.0054240, 2.68607664108276, 3390, 0, 0, 0
0.0054256, 2.72923731803894, 3391, 0, 0, 0
0.0054272, 3.20400452613831, 3392, 0, 0, 0
0.0054288, 2.4271125793457, 3393, 0, 0, 0
0.0054304, 2.03866672515869, 3394, 0, 0, 0
0.0054320, 2.4271125793457, 3395, 0, 0, 0
0.0054336, 3.50612902641296, 3396, 0, 0, 0
0.0054352, 3.41980767250061, 3397, 0, 0, 0
0.0054368, 3.72193241119385, 3398, 0, 0, 0
0.0054384, 3.11768317222595, 3399, 0, 0, 0
0.0054400, 2.90187978744507, 3400, 0, 0, 0
0.0054416, 2.64291596412659, 3401, 0, 0, 0
0.0054431, 3.29032588005066, 3402, 0, 0, 0
0.0054448, 2.77239799499512, 3403, 0, 0, 0
0.0054464, 3.37664723396301, 3404, 0, 0, 0
0.0054480, 3.54928970336914, 3405, 0, 0, 0
0.0054496, 2.90187978744507, 3406, 0, 0, 0
0.0054512, 3.37664723396301, 3407, 0, 0, 0
0.0054528, 3.76509308815002, 3408, 0, 0, 0
0.0054544, 2.77239799499512, 3409, 0, 0, 0
0.0054560, 1.65022075176239, 3410, 0, 0, 0
0.0054576, 1.6070601940155, 3411, 0, 0, 0
0.0054592, 3.07452249526978, 3412, 0, 0, 0
0.0054608, 2.2113094329834, 3413, 0, 0, 0
0.0054624, 2.72923731803894, 3414, 0, 0, 0
0.0054640, 3.11768317222595, 3415, 0, 0, 0
0.0054656, 3.11768317222595, 3416, 0, 0, 0
0.0054672, 3.50612902641296, 3417, 0, 0, 0
0.0054688, 2.38395190238953, 3418, 0, 0, 0
0.0054704, 2.64291596412659, 3419, 0, 0, 0
0.0054720, 1.86602413654327, 3420, 0, 0, 0
0.0054736, 2.16814875602722, 3421, 0, 0, 0
0.0054752, 3.33348655700684, 3422, 0, 0, 0
0.0054768, 2.34079122543335, 3423, 0, 0, 0
0.0054783, 1.73654210567474, 3424, 0, 0, 0
0.0054799, 2.25447010993958, 3425, 0, 0, 0
0.0054816, 2.98820114135742, 3426, 0, 0, 0
0.0054832, 2.16814875602722, 3427, 0, 0, 0
0.0054848, 2.2113094329834, 3428, 0, 0, 0
0.0054864, 2.94504046440125, 3429, 0, 0, 0
0.0054880, 1.39125680923462, 3430, 0, 0, 0
0.0054896, 2.77239799499512, 3431, 0, 0, 0
0.0054912, 1.39125680923462, 3432, 0, 0, 0
0.0054928, 2.55659461021423, 3433, 0, 0, 0
0.0054944, 2.68607664108276, 3434, 0, 0, 0
0.0054960, 2.64291596412659, 3435, 0, 0, 0
0.0054976, 1.6070601940155, 3436, 0, 0, 0
0.0054992, 2.72923731803894, 3437, 0, 0, 0
0.0055008, 2.81555867195129, 3438, 0, 0, 0
0.0055024, 3.59245038032532, 3439, 0, 0, 0
0.0055040, 3.41980767250061, 3440, 0, 0, 0
0.0055056, 3.37664723396301, 3441, 0, 0, 0
0.0055072, 2.03866672515869, 3442, 0, 0, 0
0.0055088, 2.38395190238953, 3443, 0, 0, 0
0.0055104, 3.46296834945679, 3444, 0, 0, 0
0.0055120, 1.8228634595871, 3445, 0, 0, 0
0.0055135, 3.07452249526978, 3446, 0, 0, 0
0.0055151, 2.59975528717041, 3447, 0, 0, 0
0.0055168, 2.94504046440125, 3448, 0, 0, 0
0.0055184, 2.2113094329834, 3449, 0, 0, 0
0.0055200, 2.64291596412659, 3450, 0, 0, 0
0.0055216, 2.25447010993958, 3451, 0, 0, 0
0.0055232, 2.90187978744507, 3452, 0, 0, 0
0.0055248, 2.85871911048889, 3453, 0, 0, 0
0.0055264, 2.90187978744507, 3454, 0, 0, 0
0.0055280, 3.63561105728149, 3455, 0, 0, 0
0.0055296, 1.99550604820251, 3456, 0, 0, 0
0.0055312, 1.99550604820251, 3457, 0, 0, 0
0.0055328, 2.03866672515869, 3458, 0, 0, 0
0.0055344, 2.47027325630188, 3459, 0, 0, 0
0.0055360, 2.4271125793457, 3460, 0, 0, 0
0.0055376, 2.08182740211487, 3461, 0, 0, 0
0.0055392, 1.99550604820251, 3462, 0, 0, 0
0.0055408, 2.90187978744507, 3463, 0, 0, 0
0.0055424, 2.34079122543335, 3464, 0, 0, 0
0.0055440, 1.90918469429016, 3465, 0, 0, 0
0.0055456, 1.39125680923462, 3466, 0, 0, 0
0.0055472, 2.16814875602722, 3467, 0, 0, 0
0.0055488, 1.69338142871857, 3468, 0, 0, 0
0.0055503, 2.38395190238953, 3469, 0, 0, 0
0.0055520, 1.69338142871857, 3470, 0, 0, 0
0.0055536, 1.95234537124634, 3471, 0, 0, 0
0.0055552, 1.90918469429016, 3472, 0, 0, 0
0.0055568, 2.47027325630188, 3473, 0, 0, 0
0.0055584, 1.56389951705933, 3474, 0, 0, 0
0.0055600, 0.916489601135254, 3475, 0, 0, 0
0.0055616, 1.4344174861908, 3476, 0, 0, 0
0.0055632, 1.39125680923462, 3477, 0, 0, 0
0.0055648, 1.26177489757538, 3478, 0, 0, 0
0.0055664, 0.873328924179077, 3479, 0, 0, 0
0.0055680, 1.8228634595871, 3480, 0, 0, 0
0.0055696, 0.614364981651306, 3481, 0, 0, 0
0.0055712, 0.916489601135254, 3482, 0, 0, 0
0.0055728, 1.8228634595871, 3483, 0, 0, 0
0.0055744, 1.86602413654327, 3484, 0, 0, 0
0.0055760, 2.4271125793457, 3485, 0, 0, 0
0.0055776, 2.47027325630188, 3486, 0, 0, 0
0.0055792, 1.86602413654327, 3487, 0, 0, 0
0.0055808, 1.99550604820251, 3488, 0, 0, 0
0.0055824, 2.59975528717041, 3489, 0, 0, 0
0.0055840, 1.47757816314697, 3490, 0, 0, 0
0.0055855, 1.2186142206192, 3491, 0, 0, 0
0.0055871, 0.70068633556366, 3492, 0, 0, 0
0.0055888, 1.47757816314697, 3493, 0, 0, 0
0.0055904, 0.528043687343597, 3494, 0, 0, 0
0.0055920, 2.25447010993958, 3495, 0, 0, 0
0.0055936, 2.2113094329834, 3496, 0, 0, 0
0.0055952, 2.12498807907104, 3497, 0, 0, 0
0.0055968, 2.68607664108276, 3498, 0, 0, 0
0.0055984, 2.81555867195129, 3499, 0, 0, 0
0.0056000, 3.11768317222595, 3500, 0, 0, 0
0.0056016, 3.11768317222595, 3501, 0, 0, 0
0.0056032, 3.11768317222595, 3502, 0, 0, 0
0.0056048, 3.33348655700684, 3503, 0, 0, 0
0.0056064, 2.64291596412659, 3504, 0, 0, 0
0.0056080, 3.54928970336914, 3505, 0, 0, 0
0.0056096, 4.11037826538086, 3506, 0, 0, 0
0.0056112, 2.94504046440125, 3507, 0, 0, 0
0.0056128, 2.68607664108276, 3508, 0, 0, 0
0.0056144, 3.0313618183136, 3509, 0, 0, 0
0.0056160, 2.59975528717041, 3510, 0, 0, 0
0.0056176, 1.8228634595871, 3511, 0, 0, 0
0.0056192, 3.20400452613831, 3512, 0, 0, 0
0.0056207, 2.12498807907104, 3513, 0, 0, 0
0.0056223, 2.64291596412659, 3514, 0, 0, 0
0.0056240, 3.11768317222595, 3515, 0, 0, 0
0.0056256, 3.8082537651062, 3516, 0, 0, 0
0.0056272, 2.94504046440125, 3517, 0, 0, 0
0.0056288, 3.37664723396301, 3518, 0, 0, 0
0.0056304, 3.59245038032532, 3519, 0, 0, 0
0.0056320, 3.67877173423767, 3520, 0, 0, 0
0.0056336, 2.95468902587891, 3521, 0, 0, 0
0.0056352, 2.90187978744507, 3522, 0, 0, 0
0.0056368, 3.07452249526978, 3523, 0, 0, 0
0.0056384, 3.41980767250061, 3524, 0, 0, 0
0.0056400, 2.38395190238953, 3525, 0, 0, 0
0.0056416, 3.11768317222595, 3526, 0, 0, 0
0.0056432, 2.85871911048889, 3527, 0, 0, 0
0.0056448, 2.16814875602722, 3528, 0, 0, 0
0.0056464, 2.08182740211487, 3529, 0, 0, 0
0.0056480, 2.98820114135742, 3530, 0, 0, 0
0.0056496, 3.37664723396301, 3531, 0, 0, 0
0.0056512, 3.93773579597473, 3532, 0, 0, 0
0.0056528, 3.16084384918213, 3533, 0, 0, 0
0.0056544, 3.24716520309448, 3534, 0, 0, 0
0.0056559, 2.55659461021423, 3535, 0, 0, 0
0.0056575, 2.12498807907104, 3536, 0, 0, 0
0.0056592, 3.50612902641296, 3537, 0, 0, 0
0.0056608, 1.4344174861908, 3538, 0, 0, 0
0.0056624, 1.90918469429016, 3539, 0, 0, 0
0.0056640, 2.34079122543335, 3540, 0, 0, 0
0.0056656, 2.59975528717041, 3541, 0, 0, 0
0.0056672, 2.51343393325806, 3542, 0, 0, 0
0.0056688, 2.12498807907104, 3543, 0, 0, 0
0.0056704, 3.33348655700684, 3544, 0, 0, 0
0.0056720, 1.99550604820251, 3545, 0, 0, 0
0.0056736, 3.24716520309448, 3546, 0, 0, 0
0.0056752, 2.68607664108276, 3547, 0, 0, 0
0.0056768, 3.37664723396301, 3548, 0, 0, 0
0.0056784, 2.72923731803894, 3549, 0, 0, 0
0.0056800, 1.90918469429016, 3550, 0, 0, 0
0.0056816, 1.99550604820251, 3551, 0, 0, 0
0.0056832, 2.29763078689575, 3552, 0, 0, 0
0.0056848, 1.39125680923462, 3553, 0, 0, 0
0.0056864, 1.52073884010315, 3554, 0, 0, 0
0.0056880, 1.39125680923462, 3555, 0, 0, 0
0.0056896, 1.00281095504761, 3556, 0, 0, 0
0.0056912, 2.29763078689575, 3557, 0, 0, 0
0.0056927, 1.04597163200378, 3558, 0, 0, 0
0.0056943, 0.0964370965957642, 3559, 0, 0, 0
0.0056960, 0.916489601135254, 3560, 0, 0, 0
0.0056976, 0.312240391969681, 3561, 0, 0, 0
0.0056992, 0.13959775865078, 3562, 0, 0, 0
0.0057008, 0.398561716079712, 3563, 0, 0, 0
0.0057024, 1.65022075176239, 3564, 0, 0, 0
0.0057040, 0.614364981651306, 3565, 0, 0, 0
0.0057056, 0.614364981651306, 3566, 0, 0, 0
0.0057072, 1.08913218975067, 3567, 0, 0, 0
0.0057088, 0.657525658607483, 3568, 0, 0, 0
0.0057104, 1.73654210567474, 3569, 0, 0, 0
0.0057120, 1.73654210567474, 3570, 0, 0, 0
0.0057136, 1.90918469429016, 3571, 0, 0, 0
0.0057152, 2.55659461021423, 3572, 0, 0, 0
0.0057168, 2.51343393325806, 3573, 0, 0, 0
0.0057184, 1.95234537124634, 3574, 0, 0, 0
0.0057200, 1.77970278263092, 3575, 0, 0, 0
0.0057216, 2.81555867195129, 3576, 0, 0, 0
0.0057232, 1.69338142871857, 3577, 0, 0, 0
0.0057248, 2.51343393325806, 3578, 0, 0, 0
0.0057264, 1.69338142871857, 3579, 0, 0, 0
0.0057279, 1.4344174861908, 3580, 0, 0, 0
0.0057295, 1.4344174861908, 3581, 0, 0, 0
0.0057312, 0.959650278091431, 3582, 0, 0, 0
0.0057328, 1.4344174861908, 3583, 0, 0, 0
0.0057344, 1.56389951705933, 3584, 0, 0, 0
0.0057360, 1.99550604820251, 3585, 0, 0, 0
0.0057376, 2.2113094329834, 3586, 0, 0, 0
0.0057392, 2.64291596412659, 3587, 0, 0, 0
0.0057408, 1.90918469429016, 3588, 0, 0, 0
0.0057424, 2.47027325630188, 3589, 0, 0, 0
0.0057440, 3.37664723396301, 3590, 0, 0, 0
0.0057456, 2.64291596412659, 3591, 0, 0, 0
0.0057472, 3.24716520309448, 3592, 0, 0, 0
0.0057488, 1.39125680923462, 3593, 0, 0, 0
0.0057504, 2.90187978744507, 3594, 0, 0, 0
0.0057520, 3.0313618183136, 3595, 0, 0, 0
0.0057536, 2.94504046440125, 3596, 0, 0, 0
0.0057552, 3.54928970336914, 3597, 0, 0, 0
0.0057568, 3.50612902641296, 3598, 0, 0, 0
0.0057584, 3.98089623451233, 3599, 0, 0, 0
0.0057600, 3.50612902641296, 3600, 0, 0, 0
0.0057616, 2.94504046440125, 3601, 0, 0, 0
0.0057631, 2.98820114135742, 3602, 0, 0, 0
0.0057647, 2.55659461021423, 3603, 0, 0, 0
0.0057664, 3.11768317222595, 3604, 0, 0, 0
0.0057680, 2.94504046440125, 3605, 0, 0, 0
0.0057696, 2.90187978744507, 3606, 0, 0, 0
0.0057712, 2.64291596412659, 3607, 0, 0, 0
0.0057728, 2.2113094329834, 3608, 0, 0, 0
0.0057744, 2.90187978744507, 3609, 0, 0, 0
0.0057760, 1.99550604820251, 3610, 0, 0, 0
0.0057776, 2.21855425834656, 3611, 0, 0, 0
0.0057792, 2.25447010993958, 3612, 0, 0, 0
0.0057808, 1.95234537124634, 3613, 0, 0, 0
0.0057824, 2.34079122543335, 3614, 0, 0, 0
0.0057840, 2.39176225662231, 3615, 0, 0, 0
0.0057856, 2.64291596412659, 3616, 0, 0, 0
0.0057872, 1.90918469429016, 3617, 0, 0, 0
0.0057888, 2.68607664108276, 3618, 0, 0, 0
0.0057904, 2.94504046440125, 3619, 0, 0, 0
0.0057920, 2.72923731803894, 3620, 0, 0, 0
0.0057936, 1.65022075176239, 3621, 0, 0, 0
0.0057952, 1.95234537124634, 3622, 0, 0, 0
0.0057968, 1.34809613227844, 3623, 0, 0, 0
0.0057984, 1.77970278263092, 3624, 0, 0, 0
0.0057999, 2.51343393325806, 3625, 0, 0, 0
0.0058016, 2.03866672515869, 3626, 0, 0, 0
0.0058032, 1.34809613227844, 3627, 0, 0, 0
0.0058048, 0.787007629871368, 3628, 0, 0, 0
0.0058064, 1.4344174861908, 3629, 0, 0, 0
0.0058080, 2.08182740211487, 3630, 0, 0, 0
0.0058096, 1.00281095504761, 3631, 0, 0, 0
0.0058112, 2.25447010993958, 3632, 0, 0, 0
0.0058128, 3.98089623451233, 3633, 0, 0, 0
0.0058144, 2.47027325630188, 3634, 0, 0, 0
0.0058160, 3.41980767250061, 3635, 0, 0, 0
0.0058176, 2.34079122543335, 3636, 0, 0, 0
0.0058192, 2.51343393325806, 3637, 0, 0, 0
0.0058208, 2.12498807907104, 3638, 0, 0, 0
0.0058224, 3.16084384918213, 3639, 0, 0, 0
0.0058240, 2.16814875602722, 3640, 0, 0, 0
0.0058256, 2.38395190238953, 3641, 0, 0, 0
0.0058272, 2.25447010993958, 3642, 0, 0, 0
0.0058288, 1.65022075176239, 3643, 0, 0, 0
0.0058304, 1.86602413654327, 3644, 0, 0, 0
0.0058320, 2.08182740211487, 3645, 0, 0, 0
0.0058336, 2.47027325630188, 3646, 0, 0, 0
0.0058351, 1.86602413654327, 3647, 0, 0, 0
0.0058367, 1.86602413654327, 3648, 0, 0, 0
0.0058384, 1.17545354366302, 3649, 0, 0, 0
0.0058400, 1.69338142871857, 3650, 0, 0, 0
0.0058416, 1.26177489757538, 3651, 0, 0, 0
0.0058432, 1.47757816314697, 3652, 0, 0, 0
0.0058448, 2.03866672515869, 3653, 0, 0, 0
0.0058464, 1.90918469429016, 3654, 0, 0, 0
0.0058480, 2.68607664108276, 3655, 0, 0, 0
0.0058496, 2.55659461021423, 3656, 0, 0, 0
0.0058512, 1.99550604820251, 3657, 0, 0, 0
0.0058528, 2.55659461021423, 3658, 0, 0, 0
0.0058544, 2.64291596412659, 3659, 0, 0, 0
0.0058560, 3.11768317222595, 3660, 0, 0, 0
0.0058576, 3.63561105728149, 3661, 0, 0, 0
0.0058592, 3.24716520309448, 3662, 0, 0, 0
0.0058608, 2.38395190238953, 3663, 0, 0, 0
0.0058624, 2.47027325630188, 3664, 0, 0, 0
0.0058640, 1.95234537124634, 3665, 0, 0, 0
0.0058656, 1.8228634595871, 3666, 0, 0, 0
0.0058672, 3.20400452613831, 3667, 0, 0, 0
0.0058688, 3.07452249526978, 3668, 0, 0, 0
0.0058703, 2.08182740211487, 3669, 0, 0, 0
0.0058719, 2.34079122543335, 3670, 0, 0, 0
0.0058736, 2.29763078689575, 3671, 0, 0, 0
0.0058752, 2.64291596412659, 3672, 0, 0, 0
0.0058768, 2.2113094329834, 3673, 0, 0, 0
0.0058784, 2.55659461021423, 3674, 0, 0, 0
0.0058800, 1.56389951705933, 3675, 0, 0, 0
0.0058816, 1.34809613227844, 3676, 0, 0, 0
0.0058832, 1.73654210567474, 3677, 0, 0, 0
0.0058848, 1.52073884010315, 3678, 0, 0, 0
0.0058864, 1.00281095504761, 3679, 0, 0, 0
0.0058880, 1.04597163200378, 3680, 0, 0, 0
0.0058896, 1.69338142871857, 3681, 0, 0, 0
0.0058912, 1.08913218975067, 3682, 0, 0, 0
0.0058928, 1.30493557453156, 3683, 0, 0, 0
0.0058944, 2.34079122543335, 3684, 0, 0, 0
0.0058960, 2.2113094329834, 3685, 0, 0, 0
0.0058976, 2.16814875602722, 3686, 0, 0, 0
0.0058992, 0.916489601135254, 3687, 0, 0, 0
0.0059008, 1.86602413654327, 3688, 0, 0, 0
0.0059024, 1.13229286670685, 3689, 0, 0, 0
0.0059040, 0.657525658607483, 3690, 0, 0, 0
0.0059056, 1.30493557453156, 3691, 0, 0, 0
0.0059071, 1.8228634595871, 3692, 0, 0, 0
0.0059088, 1.26177489757538, 3693, 0, 0, 0
0.0059104, 1.00281095504761, 3694, 0, 0, 0
0.0059120, 1.95234537124634, 3695, 0, 0, 0
0.0059136, 1.47757816314697, 3696, 0, 0, 0
0.0059152, 1.4344174861908, 3697, 0, 0, 0
0.0059168, 1.86602413654327, 3698, 0, 0, 0
0.0059184, 1.69338142871857, 3699, 0, 0, 0
0.0059200, 1.73654210567474, 3700, 0, 0, 0
0.0059216, 2.68607664108276, 3701, 0, 0, 0
0.0059232, 1.56389951705933, 3702, 0, 0, 0
0.0059248, 1.30493557453156, 3703, 0, 0, 0
0.0059264, 1.2186142206192, 3704, 0, 0, 0
0.0059280, 1.17545354366302, 3705, 0, 0, 0
0.0059296, 0.743846952915192, 3706, 0, 0, 0
0.0059312, 1.6070601940155, 3707, 0, 0, 0
0.0059328, 2.47027325630188, 3708, 0, 0, 0
0.0059344, 1.04597163200378, 3709, 0, 0, 0
0.0059360, 2.34079122543335, 3710, 0, 0, 0
0.0059376, 2.85871911048889, 3711, 0, 0, 0
0.0059392, 2.34079122543335, 3712, 0, 0, 0
0.0059408, 1.8228634595871, 3713, 0, 0, 0
0.0059423, 1.77970278263092, 3714, 0, 0, 0
0.0059439, 1.90918469429016, 3715, 0, 0, 0
0.0059456, 1.2186142206192, 3716, 0, 0, 0
0.0059472, 0.959650278091431, 3717, 0, 0, 0
0.0059488, 1.30493557453156, 3718, 0, 0, 0
0.0059504, 2.08182740211487, 3719, 0, 0, 0
0.0059520, 1.99550604820251, 3720, 0, 0, 0
0.0059536, 1.47757816314697, 3721, 0, 0, 0
0.0059552, 1.95234537124634, 3722, 0, 0, 0
0.0059568, 2.25447010993958, 3723, 0, 0, 0
0.0059584, 2.2113094329834, 3724, 0, 0, 0
0.0059600, 1.39125680923462, 3725, 0, 0, 0
0.0059616, 1.73654210567474, 3726, 0, 0, 0
0.0059632, 1.26177489757538, 3727, 0, 0, 0
0.0059648, 2.08182740211487, 3728, 0, 0, 0
0.0059664, 1.77970278263092, 3729, 0, 0, 0
0.0059680, 2.03866672515869, 3730, 0, 0, 0
0.0059696, 1.04597163200378, 3731, 0, 0, 0
0.0059712, 2.03866672515869, 3732, 0, 0, 0
0.0059728, 1.6070601940155, 3733, 0, 0, 0
0.0059744, 2.12498807907104, 3734, 0, 0, 0
0.0059760, 1.47757816314697, 3735, 0, 0, 0
0.0059775, 1.47757816314697, 3736, 0, 0, 0
0.0059791, 1.65022075176239, 3737, 0, 0, 0
0.0059808, 0.916489601135254, 3738, 0, 0, 0
0.0059824, 1.2186142206192, 3739, 0, 0, 0
0.0059840, 0.916489601135254, 3740, 0, 0, 0
0.0059856, 0.269079715013504, 3741, 0, 0, 0
0.0059872, 1.08913218975067, 3742, 0, 0, 0
0.0059888, 1.95234537124634, 3743, 0, 0, 0
0.0059904, 1.73654210567474, 3744, 0, 0, 0
0.0059920, 1.99550604820251, 3745, 0, 0, 0
0.0059936, 0.614364981651306, 3746, 0, 0, 0
0.0059952, 1.73654210567474, 3747, 0, 0, 0
0.0059968, 1.8228634595871, 3748, 0, 0, 0
0.0059984, 1.26177489757538, 3749, 0, 0, 0
0.0060000, 2.03866672515869, 3750, 0, 0, 0
0.0060016, 1.56389951705933, 3751, 0, 0, 0
0.0060032, 1.4344174861908, 3752, 0, 0, 0
0.0060048, 1.8228634595871, 3753, 0, 0, 0
0.0060064, 2.2113094329834, 3754, 0, 0, 0
0.0060080, 1.2186142206192, 3755, 0, 0, 0
0.0060096, 2.47027325630188, 3756, 0, 0, 0
0.0060112, 2.47027325630188, 3757, 0, 0, 0
0.0060127, 1.56389951705933, 3758, 0, 0, 0
0.0060143, 2.16814875602722, 3759, 0, 0, 0
0.0060160, 1.69338142871857, 3760, 0, 0, 0
0.0060176, 0.441722363233566, 3761, 0, 0, 0
0.0060192, 2.08182740211487, 3762, 0, 0, 0
0.0060208, 1.90918469429016, 3763, 0, 0, 0
0.0060224, 1.8228634595871, 3764, 0, 0, 0
0.0060240, 1.77970278263092, 3765, 0, 0, 0
0.0060256, 1.90918469429016, 3766, 0, 0, 0
0.0060272, 2.64291596412659, 3767, 0, 0, 0
0.0060288, 2.98820114135742, 3768, 0, 0, 0
0.0060304, 2.29763078689575, 3769, 0, 0, 0
0.0060320, 2.4271125793457, 3770, 0, 0, 0
0.0060336, 2.16814875602722, 3771, 0, 0, 0
0.0060352, 3.24716520309448, 3772, 0, 0, 0
0.0060368, 2.68607664108276, 3773, 0, 0, 0
0.0060384, 1.8228634595871, 3774, 0, 0, 0
0.0060400, 1.47757816314697, 3775, 0, 0, 0
0.0060416, 2.59975528717041, 3776, 0, 0, 0
0.0060432, 2.2113094329834, 3777, 0, 0, 0
0.0060448, 2.12498807907104, 3778, 0, 0, 0
0.0060464, 2.72923731803894, 3779, 0, 0, 0
0.0060480, 1.86602413654327, 3780, 0, 0, 0
0.0060495, 2.47027325630188, 3781, 0, 0, 0
0.0060511, 3.20400452613831, 3782, 0, 0, 0
0.0060528, 2.55659461021423, 3783, 0, 0, 0
0.0060544, 2.29763078689575, 3784, 0, 0, 0
0.0060560, 1.77970278263092, 3785, 0, 0, 0
0.0060576, 2.72923731803894, 3786, 0, 0, 0
0.0060592, 1.95234537124634, 3787, 0, 0, 0
0.0060608, 1.90918469429016, 3788, 0, 0, 0
0.0060624, 1.26177489757538, 3789, 0, 0, 0
0.0060640, 1.90918469429016, 3790, 0, 0, 0
0.0060656, 1.90918469429016, 3791, 0, 0, 0
0.0060672, 1.4344174861908, 3792, 0, 0, 0
0.0060688, 0.614364981651306, 3793, 0, 0, 0
0.0060704, 1.13229286670685, 3794, 0, 0, 0
0.0060720, 0.398561716079712, 3795, 0, 0, 0
0.0060736, 0.743846952915192, 3796, 0, 0, 0
0.0060752, 1.08913218975067, 3797, 0, 0, 0
0.0060768, 0.743846952915192, 3798, 0, 0, 0
0.0060784, 0.571204364299774, 3799, 0, 0, 0
0.0060800, 1.00281095504761, 3800, 0, 0, 0
0.0060816, 1.47757816314697, 3801, 0, 0, 0
0.0060832, 2.29763078689575, 3802, 0, 0, 0
0.0060847, 2.16814875602722, 3803, 0, 0, 0
0.0060863, 2.34079122543335, 3804, 0, 0, 0
0.0060880, 2.29763078689575, 3805, 0, 0, 0
0.0060896, 2.64291596412659, 3806, 0, 0, 0
0.0060912, 2.51343393325806, 3807, 0, 0, 0
0.0060928, 2.25447010993958, 3808, 0, 0, 0
0.0060944, 2.85871911048889, 3809, 0, 0, 0
