Meter S/N:, "Proto"
Sensor, Thermo, Single, UV Puck, PM-Pro 150HD
Date, 10/18/2018 1:52:46 PM
Units, W
Timestamp, Measurement, Sequence, Flags, FlagsInterpreted, Period
0.284,1191,0,0,0,0
0.285,1143,0,0,0,0
0.286,1161,0,0,0,0
0.287,1150,0,0,0,0
0.288,1159,0,0,0,0
0.289,1150,0,0,0,0
0.29,1153,0,0,0,0
0.291,1157,0,0,0,0
0.292,1194,0,0,0,0
0.293,1162,0,0,0,0
0.294,1152,0,0,0,0
0.295,1141,0,0,0,0
0.296,1132,0,0,0,0
0.297,1138,0,0,0,0
0.298,1172,0,0,0,0
0.299,1140,0,0,0,0
0.3,1135,0,0,0,0
0.301,1192,0,0,0,0
0.302,1172,0,0,0,0
0.303,1188,0,0,0,0
0.304,1184,0,0,0,0
0.305,1150,0,0,0,0
0.306,1186,0,0,0,0
0.307,1184,0,0,0,0
0.308,1144,0,0,0,0
0.309,1174,0,0,0,0
0.31,1144,0,0,0,0
0.311,1191,0,0,0,0
0.312,1188,0,0,0,0
0.313,1147,0,0,0,0
0.314,1178,0,0,0,0
0.315,1184,0,0,0,0
0.316,1194,0,0,0,0
0.317,1145,0,0,0,0
0.318,1181,0,0,0,0
0.319,1154,0,0,0,0
0.32,1141,0,0,0,0
0.321,1191,0,0,0,0
0.322,1194,0,0,0,0
0.323,1152,0,0,0,0
0.324,1177,0,0,0,0
0.325,1143,0,0,0,0
0.326,1172,0,0,0,0
0.327,1175,0,0,0,0
0.328,1168,0,0,0,0
0.329,1136,0,0,0,0
0.33,1132,0,0,0,0
0.331,1172,0,0,0,0
0.332,1147,0,0,0,0
0.333,1152,0,0,0,0
0.334,1149,0,0,0,0
0.335,1139,0,0,0,0
0.336,1184,0,0,0,0
0.337,1190,0,0,0,0
0.338,1177,0,0,0,0
0.339,1141,0,0,0,0
0.34,1146,0,0,0,0
0.341,1152,0,0,0,0
0.342,1161,0,0,0,0
0.343,1189,0,0,0,0
0.344,1184,0,0,0,0
0.345,1132,0,0,0,0
0.346,1152,0,0,0,0
0.347,1139,0,0,0,0
0.348,1140,0,0,0,0
0.349,1169,0,0,0,0
0.35,1144,0,0,0,0
0.351,1153,0,0,0,0
0.352,1143,0,0,0,0
0.353,1176,0,0,0,0
0.354,1158,0,0,0,0
0.355,1169,0,0,0,0
0.356,1183,0,0,0,0
0.357,1179,0,0,0,0
0.358,1167,0,0,0,0
0.359,1203,0,0,0,0
0.36,1146,0,0,0,0
0.361,1139,0,0,0,0
0.362,1176,0,0,0,0
0.363,1131,0,0,0,0
0.364,1195,0,0,0,0
0.365,1170,0,0,0,0
0.366,1192,0,0,0,0
0.367,1156,0,0,0,0
0.368,1180,0,0,0,0
0.369,1139,0,0,0,0
0.37,1133,0,0,0,0
0.371,1200,0,0,0,0
0.372,1185,0,0,0,0
0.373,1155,0,0,0,0
0.374,1149,0,0,0,0
0.375,1166,0,0,0,0
0.376,1151,0,0,0,0
0.377,1152,0,0,0,0
0.378,1146,0,0,0,0
0.379,1176,0,0,0,0
0.38,1145,0,0,0,0
0.381,1194,0,0,0,0
0.382,1194,0,0,0,0
0.383,1144,0,0,0,0
